"","ensembl","beta","p.value","prod"
"59","FBgn0000182",0.00600979046391753,0.460557296613064,0.00202359460575327
"556","FBgn0003429",0.00490029897901869,0.460726683874937,0.0016492281300503
"11560","FBgn0266375",0.0025832303217642,0.460748436766072,0.000869350334318195
"11554","FBgn0266268",0.00547312223345387,0.46083160295934,0.00184147436734837
"8569","FBgn0039684",0.00227929884906075,0.460864515691086,0.000766817056510181
"11376","FBgn0263929",0.00619668508667341,0.461153424681745,0.00208304395989916
"5173","FBgn0033948",0.00492665603030133,0.461176022209994,0.00165601305550981
"987","FBgn0010408",0.00331335295438815,0.461528580188497,0.00111262856107659
"2316","FBgn0027592",0.00178850590535363,0.461549829331211,0.000600547026264314
"11504","FBgn0265269",0.00509724424887888,0.461897097203432,0.00170989488221958
"10826","FBgn0260634",0.000928548713764936,0.462075769736731,0.000311330130927382
"866","FBgn0005630",0.000906741581716562,0.46229197794815,0.000303834272201785
"4294","FBgn0032360",0.00518592277653584,0.462435706090824,0.00173701778152414
"4815","FBgn0033309",0.000951389853624158,0.462798437163433,0.000318342766786781
"6849","FBgn0036838",0.00344022846706324,0.462885016634368,0.00115084888488653
"5249","FBgn0034071",0.00129500810814196,0.462934679935827,0.000433154679266092
"11559","FBgn0266369",0.00753851619206849,0.463062647496548,0.00252058015514357
"877","FBgn0005658",0.00208875112286852,0.463270479959296,0.000697988297194853
"6140","FBgn0035679",0.00539076416949944,0.463465463738304,0.00180042155637906
"6480","FBgn0036264",0.00565190054679713,0.463608281406745,0.00188688029927198
"10345","FBgn0083969",0.00175898189909739,0.463916560119424,0.000586726221229161
"2389","FBgn0028380",0.00266049597700905,0.464065780244186,0.000887063778780298
"2678","FBgn0029646",0.00450533978657757,0.464193136221699,0.00150163554254973
"8785","FBgn0040238",0.00278623866909994,0.464385012467814,0.000928156854888918
"9738","FBgn0051909",0.00420088640740068,0.464973891864023,0.00139709480785229
"3385","FBgn0030839",0.00144256103246636,0.465108959111927,0.000479572627786891
"454","FBgn0003060",0.00400409539971785,0.465225204750157,0.00133070810911496
"8937","FBgn0040730",0.0085491009554133,0.465565104717946,0.00283846889669451
"6175","FBgn0035734",0.00321935458521441,0.465772795401831,0.00106826517178293
"1585","FBgn0020257",0.00321244920239346,0.466406931341295,0.00106407562468592
"3673","FBgn0031335",0.0057595766318313,0.466442887235564,0.00190758056423555
"2593","FBgn0028978",0.00285585927028333,0.466540342509894,0.000945605836636897
"6864","FBgn0036861",0.00340613359778691,0.466566766709628,0.00112772382615747
"9192","FBgn0045495",0.00508052821668492,0.467440811498834,0.00167796318943471
"10544","FBgn0086611",0.00623585095897724,0.468077282492158,0.0020558505363452
"10873","FBgn0260874",0.00334139290727626,0.46812703007384,0.00110144433330693
"3502","FBgn0031036",0.0014602825379021,0.468180038724025,0.000481290296747823
"10650","FBgn0250862",0.00473427753917408,0.468420973143997,0.00155929901565359
"9230","FBgn0046879",0.00708763565785106,0.468713617580453,0.00233248723237161
"10254","FBgn0054043",0.00691779276512756,0.468830556182519,0.00227584376307295
"4902","FBgn0033467",0.00247871030480122,0.469152558972317,0.000814717153377824
"10001","FBgn0052676",0.00234212226152976,0.469381064674578,0.000769327284870231
"4812","FBgn0033302",0.00231528452432109,0.469741912993998,0.000759739056521452
"5668","FBgn0034802",0.00121261223428347,0.469897362422449,0.000397733166162853
"661","FBgn0004087",0.00184481228735474,0.47022793552566,0.000604529441570433
"6150","FBgn0035694",0.00605243697992154,0.470373571170968,0.00198251863186291
"169","FBgn0000567",0.00261749846279262,0.470740993319554,0.000856492561170682
"3900","FBgn0031708",0.0049179010696586,0.470953405772554,0.00160826212926972
"4570","FBgn0032835",0.00998371494184152,0.471377528170084,0.00326099204612744
"6180","FBgn0035750",0.00154454372738928,0.471435279096528,0.000504413879184446
"9471","FBgn0051122",0.00331230942713245,0.472015281920507,0.00107995841765405
"9749","FBgn0051949",0.00493802687322216,0.472200147013384,0.00160917398682103
"4122","FBgn0032074",0.00549541109418585,0.472450347197044,0.00178954670249312
"8961","FBgn0040794",0.00191200651144018,0.473128336574831,0.000621442345662235
"1270","FBgn0014073",0.00490779997097479,0.473395563615307,0.00159393474200788
"5677","FBgn0034822",0.00186163311426417,0.474292252060537,0.000603083437741058
"2170","FBgn0026718",0.00753472764070723,0.474317475849198,0.00244073090864583
"7599","FBgn0038078",2.56510645322291e-07,0.474510104946057,8.30464845976288e-08
"8184","FBgn0039045",0.00880171461631809,0.474730256083781,0.00284782194747945
"2835","FBgn0029922",0.00594834240559868,0.475155664567825,0.00192229065413203
"11062","FBgn0261804",0.00101742075815688,0.475268230213519,0.000328689186896397
"1054","FBgn0011206",0.00112690023020447,0.475345659383431,0.000363978032172673
"10742","FBgn0259733",0.00363700987907064,0.475380081676379,0.00117460514290134
"7195","FBgn0037419",0.00469487726952131,0.475450691561834,0.00151595012628222
"3308","FBgn0030721",0.00488222597903017,0.475503684769294,0.00157620768149554
"9876","FBgn0052282",0.0031326665333921,0.475679502254813,0.00101086626270101
"2926","FBgn0030057",0.00452046854015334,0.475833492936296,0.0014580544897154
"2987","FBgn0030202",0.00512563483278581,0.476143031014421,0.00165180024263328
"7859","FBgn0038505",0.000174580589751414,0.47626305319929,5.62416796214249e-05
"9080","FBgn0041780",0.00515123438312512,0.476350215760836,0.00165907677599109
"283","FBgn0001297",0.00711592936061545,0.47657836680113,0.00229037340946523
"2846","FBgn0029939",0.00107206230777978,0.476656290710332,0.00034498393758823
"3573","FBgn0031157",0.00256044033051131,0.477007789558982,0.00082311634890801
"9653","FBgn0051681",0.00601064366564974,0.477178083668445,0.0019313370850798
"10979","FBgn0261514",0.00586921681626705,0.477326090155029,0.00188510338713357
"164","FBgn0000560",0.00708620803934957,0.478273182059653,0.00226988229419532
"11012","FBgn0261592",0.00265776807218697,0.478404334944674,0.000851030343161085
"11066","FBgn0261822",0.00285614255056784,0.478482545348694,0.000914348054540719
"10033","FBgn0052797",0.00504214762484138,0.478645820487572,0.0016134152833239
"4446","FBgn0032637",0.000656798144218531,0.478889925051426,0.000210020598567981
"9939","FBgn0052476",0.00454803678133073,0.479392781875098,0.00145222684507753
"7456","FBgn0037837",0.00808665797697445,0.479700901634385,0.00257988217000347
"7020","FBgn0037107",0.00689256394649289,0.479746511598288,0.00219864639081564
"6944","FBgn0036993",0.00420372350367926,0.479793801680153,0.00134075813505481
"7450","FBgn0037829",0.00365714310255718,0.480287321235208,0.00116479597427252
"1609","FBgn0020378",0.00375091445895045,0.480548003898276,0.00119377812258829
"4421","FBgn0032590",0.00503420048718386,0.480939761872749,0.00160041923341143
"8948","FBgn0040755",0.000175025691386098,0.481096844910913,5.56174748546293e-05
"2126","FBgn0026401",0.000180619599480221,0.482054733039916,5.72390100974292e-05
"2528","FBgn0028847",0.000835484083467922,0.482222849395254,0.00026464143410961
"1300","FBgn0014466",0.00524866267424162,0.482241179016822,0.00166243888592619
"11040","FBgn0261698",0.00130204040098862,0.482341781852552,0.000412284734580383
"9246","FBgn0050001",0.00127245274998618,0.482466800873604,0.000402772733586763
"11438","FBgn0264556",0.00137550913652899,0.482787319543072,0.000434996711113757
"11393","FBgn0263998",0.00279758255545006,0.482969876953978,0.000884259769756738
"9196","FBgn0045761",0.00397489235108663,0.483461388191797,0.00125462788784835
"4128","FBgn0032083",0.00555612045554938,0.483482407475753,0.00175361898230754
"6413","FBgn0036155",0.00498246965754529,0.483740467417169,0.0015714090481633
"7870","FBgn0038523",0.00526996075230527,0.484282215279402,0.00165951843853422
"796","FBgn0004842",0.00395419454230948,0.484314383790619,0.00124506764505928
"4123","FBgn0032075",0.00638862428773139,0.484667941185998,0.00200957822410107
"4456","FBgn0032649",0.00512162655710507,0.484689744348492,0.00161093679892048
"11619","FBgn0267253",0.00205472340364518,0.485585186236392,0.000644637765087683
"2279","FBgn0027547",0.00560749703821454,0.485697530677655,0.00175870231210481
"3591","FBgn0031191",0.00278287096118469,0.485715955654923,0.000872757394944517
"1947","FBgn0025455",0.0024620740684301,0.485930907676802,0.000771676738619929
"2506","FBgn0028697",0.00145450433812602,0.486635010019858,0.000454964084085395
"3837","FBgn0031610",0.00103393334429038,0.486687436552803,0.000323362513408194
"7593","FBgn0038069",0.000725512696791183,0.48710420694561,0.000226634291944319
"410","FBgn0002873",0.00624642571443099,0.487551178907681,0.00194875857697002
"5506","FBgn0034502",0.00350767325121028,0.48771311548146,0.001093817271154
"2996","FBgn0030223",0.000730243983738611,0.488027471391298,0.000227511697858004
"3710","FBgn0031406",0.00250765602313397,0.488225495331397,0.000780832792238304
"10145","FBgn0053288",0.00428725467707084,0.488290530439464,0.00133471540596837
"10784","FBgn0259986",0.0034000930821026,0.48878543702385,0.00105702686044151
"387","FBgn0002735",0.00430031662499934,0.488795761345053,0.00133685047582091
"2499","FBgn0028689",0.00238960544571517,0.488820967753192,0.000742809267400888
"2024","FBgn0025814",0.00775788183348326,0.489701565507257,0.00240547484225295
"2677","FBgn0029645",0.000247867510611944,0.490622600863156,7.66536348326761e-05
"9973","FBgn0052591",0.000954870180216521,0.490832216275897,0.000295118804358539
"8038","FBgn0038808",0.00310665996742274,0.490839200451637,0.000960146690604841
"4078","FBgn0032002",0.00249243746147915,0.490861586237122,0.000770265249670367
"6727","FBgn0036661",0.00515588554769124,0.490872746251349,0.00159332887759864
"8863","FBgn0040388",0.0026461615875246,0.491149150621756,0.000817099246733099
"1286","FBgn0014343",0.00467595930048591,0.491761545129288,0.00144134311011209
"1786","FBgn0023507",0.00903950277380195,0.492161001816865,0.0027831978394025
"852","FBgn0005585",0.00408699465538357,0.492438245496159,0.00125735665009987
"7152","FBgn0037347",0.00710004838293277,0.492438459777172,0.00218431593854745
"538","FBgn0003371",0.00157503678112219,0.492569168940916,0.000484375432271301
"3203","FBgn0030569",0.00479575090174415,0.492849280439363,0.00147366650339433
"11134","FBgn0262160",0.00236842536891401,0.493133023921864,0.000727191645155673
"5689","FBgn0034841",0.00372615675203383,0.493168730629193,0.00114394677004436
"6185","FBgn0035756",0.00302292696846924,0.493247644097643,0.000927842029801871
"3","FBgn0000015",0.00401611208877401,0.493563298277308,0.00123156945599844
"10216","FBgn0053775",0.00478605113072335,0.494433926751804,0.00146401349257545
"7950","FBgn0038654",0.00524455346911229,0.494558158596122,0.00160369334928961
