"","ensembl","p.value"
"696","FBgn0034138",0.0532467960784317
"697","FBgn0029706",0.0532541501294512
"698","FBgn0033366",0.053255560691051
"699","FBgn0031980",0.0533529654286871
"700","FBgn0052091",0.0533560447754644
"701","FBgn0037763",0.0534193564991643
"702","FBgn0011747",0.05345426985789
"703","FBgn0010226",0.0535014892544983
"704","FBgn0030592",0.0535220356900886
"705","FBgn0003086",0.0535906201032278
"706","FBgn0267408",0.0536199773545586
"707","FBgn0040871",0.0536660975178888
"708","FBgn0262487",0.0537263841701807
"709","FBgn0028563",0.0538418009206826
"710","FBgn0015828",0.0540084307750468
"711","FBgn0029877",0.0540096446362599
"712","FBgn0040670",0.0542406470930224
"713","FBgn0003741",0.0544558786699788
"714","FBgn0031432",0.0544971746639697
"715","FBgn0003889",0.0545442505447751
"716","FBgn0034362",0.054716114021461
"717","FBgn0000667",0.0548427939739769
"718","FBgn0030536",0.0548604581979046
"719","FBgn0001105",0.0548740257201027
"720","FBgn0039682",0.0549202062227512
"721","FBgn0053196",0.0550279477325719
"722","FBgn0050088",0.0550681709688493
"723","FBgn0034156",0.0550683876089718
"724","FBgn0030918",0.0551108317377056
"725","FBgn0030805",0.0552197872729276
"726","FBgn0025741",0.055340581323769
"727","FBgn0030594",0.0553868320609626
"728","FBgn0261479",0.0554330423646294
"729","FBgn0266710",0.0554351988725247
"730","FBgn0053329",0.0555388545362498
"731","FBgn0029716",0.0556566685221384
"732","FBgn0001139",0.0559037632090939
"733","FBgn0035795",0.0559899959119559
"734","FBgn0026372",0.0560741131696725
"735","FBgn0003660",0.0562653400888867
"736","FBgn0031558",0.056456082711949
"737","FBgn0001186",0.0568646778232666
"738","FBgn0032421",0.0568966851495063
"739","FBgn0003941",0.0569692679969592
"740","FBgn0014465",0.0570013324694569
"741","FBgn0039031",0.0570533779867483
"742","FBgn0040649",0.0570857549144581
"743","FBgn0050154",0.0571613607732904
"744","FBgn0029649",0.0573549123288797
"745","FBgn0033593",0.0574723845756105
"746","FBgn0034187",0.0577051685089115
"747","FBgn0054028",0.0577776065481001
"748","FBgn0023441",0.057782521336552
"749","FBgn0030521",0.0579139308876125
"750","FBgn0266580",0.0579890756946132
"751","FBgn0010397",0.0584282633230637
"752","FBgn0086450",0.0587175897176607
"753","FBgn0045842",0.0587227646654241
"754","FBgn0052564",0.0587767784555287
"755","FBgn0038880",0.0587974778152825
"756","FBgn0265297",0.0588961826627757
"757","FBgn0032972",0.0589131265755728
"758","FBgn0038449",0.0589418143414683
"759","FBgn0031263",0.0589639806631947
"760","FBgn0034470",0.0592867964770448
"761","FBgn0030511",0.0593897121011368
"762","FBgn0004169",0.0594755127948184
"763","FBgn0030797",0.0596643332116962
"764","FBgn0032050",0.0597006778699938
"765","FBgn0010316",0.0597348619059329
"766","FBgn0036029",0.059754380967449
"767","FBgn0034200",0.0600579304815826
"768","FBgn0033640",0.0604101652091402
"769","FBgn0040475",0.0605282178159524
"770","FBgn0001149",0.0605384394211275
"771","FBgn0035985",0.0605659056965081
"772","FBgn0034275",0.0606689586996739
"773","FBgn0034651",0.0607430981171822
"774","FBgn0063667",0.0607609860571665
"775","FBgn0260789",0.0607981908570255
"776","FBgn0039155",0.0608737311554736
"777","FBgn0003053",0.0609531856363064
"778","FBgn0030186",0.0610096851607945
"779","FBgn0033453",0.0610642844339488
"780","FBgn0039651",0.0611822060259851
"781","FBgn0030078",0.0612038636333458
"782","FBgn0051832",0.0612513703842485
"783","FBgn0035537",0.0612937451724966
"784","FBgn0011761",0.0614277517250685
"785","FBgn0052625",0.0615580088110598
"786","FBgn0000357",0.0616598450902275
"787","FBgn0030566",0.061729837179936
"788","FBgn0004656",0.0618370081423336
"789","FBgn0027106",0.0619869768286857
"790","FBgn0029750",0.0621172391687395
"791","FBgn0039665",0.0622977046012048
"792","FBgn0036970",0.0623030443341133
"793","FBgn0036612",0.0623053457121371
"794","FBgn0029659",0.0623817336430077
"795","FBgn0033875",0.0625426511470098
"796","FBgn0029986",0.0626414910229573
"797","FBgn0267790",0.0627311285165383
"798","FBgn0032587",0.0629772537025872
"799","FBgn0000071",0.0630684817351783
"800","FBgn0261610",0.0630742853326633
"801","FBgn0261573",0.0633284480398991
"802","FBgn0035090",0.0633583872171098
"803","FBgn0039877",0.063929626476771
"804","FBgn0035789",0.0641029246263381
"805","FBgn0029662",0.0641053519817961
"806","FBgn0038207",0.064154108799417
"807","FBgn0085466",0.0642088311244693
"808","FBgn0015286",0.0642105974421331
"809","FBgn0036769",0.0642188839193896
"810","FBgn0028663",0.0643650938919233
"811","FBgn0054002",0.064383386571759
"812","FBgn0033504",0.064445821341381
"813","FBgn0003870",0.064451457462159
"814","FBgn0052639",0.0646088531184387
"815","FBgn0263830",0.0647768141773538
"816","FBgn0260012",0.0648777291975984
"817","FBgn0036346",0.0650861401101538
"818","FBgn0030398",0.0650873744778992
"819","FBgn0029133",0.0651116266475859
"820","FBgn0033846",0.0652563234241622
"821","FBgn0052579",0.0652696283110968
"822","FBgn0051549",0.0652945596755526
"823","FBgn0026160",0.0654504638162147
"824","FBgn0263131",0.0657537516388751
"825","FBgn0029961",0.0658344471219075
"826","FBgn0087002",0.0658463866210287
"827","FBgn0037764",0.0660315074521675
"828","FBgn0013263",0.0660506901672958
"829","FBgn0030828",0.0661151787024788
"830","FBgn0037728",0.0661250287066472
"831","FBgn0040467",0.0663338621178774
"832","FBgn0029752",0.0666785919799802
"833","FBgn0002632",0.0668372877077923
"834","FBgn0042146",0.0670679756332005
"835","FBgn0035755",0.067095353043985
"836","FBgn0030015",0.0671735911046267
"837","FBgn0027563",0.0673997131949689
"838","FBgn0031197",0.0674881459675162
"839","FBgn0029945",0.0675456521607377
"840","FBgn0036208",0.0675680542189434
"841","FBgn0001197",0.0678682939790953
"842","FBgn0040732",0.0681334601646402
"843","FBgn0051206",0.0682890689842734
"844","FBgn0034223",0.0683032409122882
"845","FBgn0265274",0.0683064177460931
"846","FBgn0260763",0.0685960915929731
"847","FBgn0022355",0.0689025523360479
"848","FBgn0031458",0.0689633922803857
"849","FBgn0028519",0.0690476546792688
"850","FBgn0038291",0.0691467708560427
"851","FBgn0029656",0.0692495012390456
"852","FBgn0034436",0.0693095678843934
"853","FBgn0264090",0.0693620505450678
"854","FBgn0015621",0.0693911928189818
"855","FBgn0033994",0.0696174369632205
"856","FBgn0039821",0.0696372994345366
"857","FBgn0033661",0.0698398519072529
"858","FBgn0038275",0.069988844870044
"859","FBgn0260794",0.0701262612840367
"860","FBgn0061196",0.0702191434194872
"861","FBgn0052232",0.0703251932520211
"862","FBgn0035541",0.0705137056049022
"863","FBgn0039462",0.0705862375003995
"864","FBgn0011769",0.0707777589133434
"865","FBgn0037845",0.0709413452029048
"866","FBgn0002121",0.0709615523366773
"867","FBgn0031016",0.0710060934154672
"868","FBgn0051810",0.0715556459141227
"869","FBgn0050035",0.0715890724674275
"870","FBgn0040343",0.0717654390947352
"871","FBgn0035625",0.0718307879408236
"872","FBgn0015778",0.0718649221660792
"873","FBgn0031879",0.0722004886170514
"874","FBgn0035589",0.072399596935189
"875","FBgn0029763",0.0724057209566186
"876","FBgn0085481",0.0724197502696535
"877","FBgn0010019",0.0724448849330429
"878","FBgn0004034",0.0726262300287378
"879","FBgn0266421",0.0726824354284059
"880","FBgn0040524",0.073114044857141
"881","FBgn0002863",0.0732057344358315
"882","FBgn0030859",0.0733234723551092
"883","FBgn0029804",0.0734230170778116
"884","FBgn0035640",0.0734765565479296
"885","FBgn0039467",0.0736042221347442
"886","FBgn0032787",0.073693632069609
"887","FBgn0030394",0.0740103943608241
"888","FBgn0035715",0.0743154128105061
"889","FBgn0259984",0.0743165133796524
"890","FBgn0003984",0.0743530106277026
"891","FBgn0030544",0.0744010996865425
"892","FBgn0034592",0.074528705015861
"893","FBgn0261260",0.0747523629212555
"894","FBgn0005771",0.074796129947678
"895","FBgn0037637",0.0748323478047336
"896","FBgn0030607",0.0749612564486844
"897","FBgn0002933",0.0751352703893715
"898","FBgn0032699",0.0751836687628991
"899","FBgn0036121",0.0752608413983786
"900","FBgn0030994",0.0752796267336595
"901","FBgn0025381",0.075285922243018
"902","FBgn0037236",0.0753058883094072
"903","FBgn0033185",0.0753506162919527
"904","FBgn0263112",0.0754814582157185
"905","FBgn0034967",0.075534306433172
"906","FBgn0033375",0.0756466369750228
"907","FBgn0034538",0.0758210082802781
"908","FBgn0030955",0.0759352332942749
"909","FBgn0040509",0.0759459154340132
"910","FBgn0039563",0.0760242176231807
"911","FBgn0032518",0.0762673272937313
"912","FBgn0024289",0.0764533221895498
"913","FBgn0259937",0.0765129019745039
"914","FBgn0030559",0.0765285106017457
"915","FBgn0040907",0.0766148724490459
"916","FBgn0000459",0.0766384112052638
"917","FBgn0037696",0.0768812663624573
"918","FBgn0013432",0.0768841029026361
"919","FBgn0037106",0.0771269471571373
"920","FBgn0039108",0.0773578644619607
"921","FBgn0002577",0.0775245200523208
"922","FBgn0263490",0.0775984518732977
"923","FBgn0045035",0.0776165430918965
"924","FBgn0085367",0.0776802531445766
"925","FBgn0031494",0.0780184970979603
"926","FBgn0030278",0.0780416040611372
"927","FBgn0085225",0.078274181673951
"928","FBgn0034390",0.0784441870701592
"929","FBgn0037537",0.0785062825422353
"930","FBgn0015572",0.0785465013813484
"931","FBgn0036237",0.0786044919495655
"932","FBgn0021738",0.0790355971080619
"933","FBgn0053092",0.0793222350877254
"934","FBgn0011606",0.079383577193699
"935","FBgn0011272",0.079452516698782
"936","FBgn0032285",0.0795064196234155
"937","FBgn0031741",0.0795500820594201
"938","FBgn0024992",0.0795638383793918
"939","FBgn0038878",0.0799140229896023
"940","FBgn0033079",0.0799987741143574
"941","FBgn0053993",0.0800503360259656
"942","FBgn0038054",0.0801372583926963
"943","FBgn0034417",0.0801687193920238
"944","FBgn0264342",0.0802032185849283
"945","FBgn0085366",0.0802392735701007
"946","FBgn0033468",0.0803660140084427
"947","FBgn0038076",0.0805278811672323
"948","FBgn0030951",0.0806391614547608
"949","FBgn0029989",0.080667199743356
"950","FBgn0032084",0.0806938590634404
"951","FBgn0030376",0.0809422927610141
"952","FBgn0000052",0.0809525974740174
"953","FBgn0029987",0.0809796638966265
"954","FBgn0030215",0.0810600771904857
"955","FBgn0034935",0.0810665119590768
"956","FBgn0002868",0.0811461674027157
"957","FBgn0004956",0.0813144819403087
"958","FBgn0030483",0.0813693230275524
"959","FBgn0020300",0.0814503748115048
"960","FBgn0033754",0.0814650668123423
"961","FBgn0032663",0.0817454978307654
"962","FBgn0013949",0.0819413569252968
"963","FBgn0003607",0.0819827566895714
"964","FBgn0029822",0.0822126776573205
"965","FBgn0034717",0.0822385072527317
"966","FBgn0033889",0.0823796351191515
"967","FBgn0052479",0.0824018832741323
"968","FBgn0052732",0.0824223266032766
"969","FBgn0036356",0.0826945424622964
"970","FBgn0052068",0.0827910947695003
"971","FBgn0030899",0.0828041701288351
"972","FBgn0010294",0.0828527539045825
"973","FBgn0015797",0.0828728562336881
"974","FBgn0029911",0.0831665695446834
"975","FBgn0038353",0.0834068339671983
"976","FBgn0039858",0.0834900131265636
"977","FBgn0038941",0.0836190878407359
"978","FBgn0040528",0.0837167052321062
"979","FBgn0013308",0.0838245734026134
"980","FBgn0052364",0.0844201907921379
"981","FBgn0051076",0.084440730952418
"982","FBgn0035965",0.0844653705803929
"983","FBgn0015522",0.0844655471771467
"984","FBgn0003942",0.0845114300088789
"985","FBgn0035023",0.0846363105809853
"986","FBgn0037402",0.0847089201549043
"987","FBgn0037503",0.0849849650112516
"988","FBgn0033374",0.0851554796027931
"989","FBgn0038524",0.0851586083271862
"990","FBgn0003401",0.0852890025915267
"991","FBgn0042083",0.0854880327818679
"992","FBgn0065032",0.0855120933761363
"993","FBgn0032773",0.0855341219045056
"994","FBgn0039226",0.0857287238816634
"995","FBgn0038090",0.085879646554224
"996","FBgn0262716",0.0860352845972444
"997","FBgn0030107",0.0861994233408517
"998","FBgn0039202",0.0862637052739546
"999","FBgn0040371",0.0863880191219326
"1000","FBgn0040364",0.0864590959738068
"1001","FBgn0052580",0.0866360330675428
"1002","FBgn0003256",0.086774628624486
"1003","FBgn0053252",0.0869895178507432
"1004","FBgn0002607",0.0869911572049113
"1005","FBgn0033539",0.0870332635842371
"1006","FBgn0024733",0.0870832907458298
"1007","FBgn0030595",0.0874200084482453
"1008","FBgn0030241",0.08759037558863
"1009","FBgn0028622",0.0876744576819136
"1010","FBgn0010651",0.0877317504317205
"1011","FBgn0036782",0.0877357687080845
"1012","FBgn0036684",0.0877989159125552
"1013","FBgn0030678",0.0878011702722419
"1014","FBgn0032230",0.0879348811121509
"1015","FBgn0000233",0.0880349836089154
"1016","FBgn0030262",0.0880731026010956
"1017","FBgn0034443",0.0881713776251561
"1018","FBgn0038179",0.0882455137729613
"1019","FBgn0035737",0.0883325025714168
"1020","FBgn0010383",0.0886550383786327
"1021","FBgn0031720",0.0887436744379547
"1022","FBgn0036032",0.0888616504877501
"1023","FBgn0024352",0.0889469333255471
"1024","FBgn0031736",0.089004096349978
"1025","FBgn0031646",0.0890726301827636
"1026","FBgn0031305",0.089401241546304
"1027","FBgn0029887",0.0894308257845222
"1028","FBgn0040827",0.0894681831393425
"1029","FBgn0030234",0.0895276565165236
"1030","FBgn0026751",0.0899137306595077
"1031","FBgn0036361",0.0899321515031393
"1032","FBgn0029789",0.089979962924819
"1033","FBgn0023407",0.090005563608455
"1034","FBgn0010620",0.0901073908408726
"1035","FBgn0029114",0.0901674212659477
"1036","FBgn0050022",0.090338374209694
"1037","FBgn0030033",0.0903890135109375
"1038","FBgn0001087",0.0904499803805647
"1039","FBgn0029882",0.0906035036070172
"1040","FBgn0031144",0.0906145974601577
"1041","FBgn0035076",0.0907152862844085
"1042","FBgn0029148",0.0910200108574849
"1043","FBgn0040353",0.0911075345562404
"1044","FBgn0030354",0.0912067275729588
"1045","FBgn0031564",0.0913082427741086
"1046","FBgn0036806",0.0916292461508414
"1047","FBgn0030543",0.0918118486792493
"1048","FBgn0004395",0.0920417909736042
"1049","FBgn0002856",0.0921160911602232
"1050","FBgn0030697",0.0921278152792708
"1051","FBgn0030018",0.0921472150613443
"1052","FBgn0030440",0.092149467260767
"1053","FBgn0037288",0.0921809691009784
"1054","FBgn0010040",0.0921880595064216
"1055","FBgn0028990",0.0924245307514227
"1056","FBgn0262975",0.0924911652698655
"1057","FBgn0029881",0.0926363636594735
"1058","FBgn0038200",0.0927334933661969
"1059","FBgn0030578",0.0927861939656747
"1060","FBgn0030120",0.0929169742625803
"1061","FBgn0026058",0.0929575708845459
"1062","FBgn0260482",0.0929843325202595
"1063","FBgn0038795",0.0930127375063847
"1064","FBgn0035868",0.0930872937630324
"1065","FBgn0044051",0.0934144084227677
"1066","FBgn0031972",0.0934748887794574
"1067","FBgn0029753",0.0935557383075641
"1068","FBgn0003189",0.0939942617384145
"1069","FBgn0029639",0.0940105135704633
"1070","FBgn0025800",0.0943123018273187
"1071","FBgn0004456",0.0944076141323863
"1072","FBgn0030443",0.094417650288176
"1073","FBgn0035720",0.0945955064836101
"1074","FBgn0051217",0.0946169377041972
"1075","FBgn0036529",0.0948376737994131
"1076","FBgn0036059",0.0948543321296736
"1077","FBgn0085357",0.0948722394743271
"1078","FBgn0051826",0.0949446550257355
"1079","FBgn0085321",0.0950846360685757
"1080","FBgn0086779",0.0951012559523435
"1081","FBgn0050288",0.0951249453987365
"1082","FBgn0040350",0.0954267449144382
"1083","FBgn0037502",0.0954945071257937
"1084","FBgn0031111",0.0963562907984908
"1085","FBgn0032493",0.0965263120684473
"1086","FBgn0011822",0.0965676969386849
"1087","FBgn0038953",0.0966490857011456
"1088","FBgn0003507",0.0969106985341243
"1089","FBgn0034837",0.0970489395040574
"1090","FBgn0025641",0.0970913556493392
"1091","FBgn0083940",0.0971317671880534
"1092","FBgn0033129",0.0971528060185542
"1093","FBgn0030338",0.0972787403798757
"1094","FBgn0261963",0.0972833178638916
"1095","FBgn0031322",0.0976025537507879
"1096","FBgn0033421",0.0977506049488166
"1097","FBgn0051207",0.0978114035377746
"1098","FBgn0266410",0.0979585050299637
"1099","FBgn0034312",0.0982869426877598
"1100","FBgn0261703",0.0984058529717905
"1101","FBgn0038450",0.0986733883150588
"1102","FBgn0085257",0.0987051095168414
"1103","FBgn0052179",0.0987192264413636
"1104","FBgn0039029",0.0988315970014852
"1105","FBgn0037714",0.0988821493983606
"1106","FBgn0026174",0.0989015666548129
"1107","FBgn0001085",0.09897473222678
"1108","FBgn0037583",0.0990717546468071
"1109","FBgn0031171",0.0991101178171096
"1110","FBgn0010424",0.0991217092562384
"1111","FBgn0040905",0.0991390357243588
"1112","FBgn0010280",0.0994304450652569
"1113","FBgn0051453",0.0995645178386803
"1114","FBgn0037312",0.0995854685294586
"1115","FBgn0030104",0.0997616799868816
"1116","FBgn0015550",0.0997786556991341
"1117","FBgn0047178",0.100138611786448
"1118","FBgn0038183",0.100166846358057
"1119","FBgn0051730",0.10054252570604
"1120","FBgn0030954",0.100652751681377
"1121","FBgn0050145",0.100830479108105
"1122","FBgn0250746",0.100863597804754
"1123","FBgn0038858",0.10087482971707
"1124","FBgn0034012",0.100912150496004
"1125","FBgn0028862",0.100976438524066
"1126","FBgn0033919",0.100980537247333
"1127","FBgn0261444",0.100986292796573
"1128","FBgn0032836",0.101156912832505
"1129","FBgn0028743",0.101172506233786
"1130","FBgn0038210",0.101217516748113
"1131","FBgn0037462",0.101471241627589
"1132","FBgn0052712",0.101515695642246
"1133","FBgn0036009",0.101685862560938
"1134","FBgn0053289",0.101937266518472
"1135","FBgn0041102",0.102120887479615
"1136","FBgn0032346",0.102298216171347
"1137","FBgn0052569",0.10239244596721
"1138","FBgn0028886",0.10265721532704
"1139","FBgn0052296",0.102770326933439
"1140","FBgn0262357",0.102886968869293
"1141","FBgn0029778",0.10309354949155
"1142","FBgn0085446",0.103115318374477
"1143","FBgn0038250",0.103337804341408
"1144","FBgn0050083",0.103378194009576
"1145","FBgn0030389",0.103485365113182
"1146","FBgn0036547",0.10348587770909
"1147","FBgn0050502",0.103630683260866
"1148","FBgn0034435",0.103828846075828
