,x
6947,FBgn0038617
6948,FBgn0038619
6949,FBgn0038621
6950,FBgn0038627
6951,FBgn0038629
6952,FBgn0038632
6953,FBgn0038638
6954,FBgn0038639
6955,FBgn0038640
6956,FBgn0038641
6957,FBgn0038642
6958,FBgn0038646
6959,FBgn0038647
6960,FBgn0038649
6961,FBgn0038651
6962,FBgn0038652
6963,FBgn0038653
6964,FBgn0038654
6965,FBgn0038659
6966,FBgn0038660
6967,FBgn0038662
6968,FBgn0038665
6969,FBgn0038666
6970,FBgn0038672
6971,FBgn0038673
6972,FBgn0038674
6973,FBgn0038675
6974,FBgn0038678
6975,FBgn0038679
6976,FBgn0038680
6977,FBgn0038681
6978,FBgn0038682
6979,FBgn0038683
6980,FBgn0038686
6981,FBgn0038692
6982,FBgn0038693
6983,FBgn0038704
6984,FBgn0038705
6985,FBgn0038709
6986,FBgn0038716
6987,FBgn0038717
6988,FBgn0038718
6989,FBgn0038720
6990,FBgn0038721
6991,FBgn0038722
6992,FBgn0038723
6993,FBgn0038725
6994,FBgn0038732
6995,FBgn0038733
6996,FBgn0038734
6997,FBgn0038735
6998,FBgn0038737
6999,FBgn0038738
7000,FBgn0038739
7001,FBgn0038740
7002,FBgn0038741
7003,FBgn0038742
7004,FBgn0038744
7005,FBgn0038745
7006,FBgn0038746
7007,FBgn0038747
7008,FBgn0038751
7009,FBgn0038752
7010,FBgn0038753
7011,FBgn0038755
7012,FBgn0038756
7013,FBgn0038760
7014,FBgn0038761
7015,FBgn0038763
7016,FBgn0038765
7017,FBgn0038766
7018,FBgn0038767
7019,FBgn0038768
7020,FBgn0038769
7021,FBgn0038771
7022,FBgn0038772
7023,FBgn0038774
7024,FBgn0038784
7025,FBgn0038787
7026,FBgn0038788
7027,FBgn0038795
7028,FBgn0038798
7029,FBgn0038799
7030,FBgn0038803
7031,FBgn0038804
7032,FBgn0038805
7033,FBgn0038806
7034,FBgn0038808
7035,FBgn0038809
7036,FBgn0038810
7037,FBgn0038811
7038,FBgn0038814
7039,FBgn0038815
7040,FBgn0038816
7041,FBgn0038818
7042,FBgn0038826
7043,FBgn0038827
7044,FBgn0038828
7045,FBgn0038829
7046,FBgn0038830
7047,FBgn0038832
7048,FBgn0038834
7049,FBgn0038837
7050,FBgn0038839
7051,FBgn0038840
7052,FBgn0038842
7053,FBgn0038846
7054,FBgn0038847
7055,FBgn0038849
7056,FBgn0038850
7057,FBgn0038851
7058,FBgn0038852
7059,FBgn0038853
7060,FBgn0038854
7061,FBgn0038855
7062,FBgn0038857
7063,FBgn0038858
7064,FBgn0038860
7065,FBgn0038861
7066,FBgn0038862
7067,FBgn0038865
7068,FBgn0038866
7069,FBgn0038868
7070,FBgn0038869
7071,FBgn0038870
7072,FBgn0038871
7073,FBgn0038872
7074,FBgn0038873
7075,FBgn0038874
7076,FBgn0038876
7077,FBgn0038877
7078,FBgn0038878
7079,FBgn0038880
7080,FBgn0038881
7081,FBgn0038889
7082,FBgn0038890
7083,FBgn0038893
7084,FBgn0038894
7085,FBgn0038897
7086,FBgn0038902
7087,FBgn0038903
7088,FBgn0038909
7089,FBgn0038912
7090,FBgn0038914
7091,FBgn0038916
7092,FBgn0038917
7093,FBgn0038918
7094,FBgn0038919
7095,FBgn0038921
7096,FBgn0038922
7097,FBgn0038923
7098,FBgn0038924
7099,FBgn0038925
7100,FBgn0038926
7101,FBgn0038928
7102,FBgn0038929
7103,FBgn0038930
7104,FBgn0038931
7105,FBgn0038934
7106,FBgn0038938
7107,FBgn0038943
7108,FBgn0038946
7109,FBgn0038947
7110,FBgn0038948
7111,FBgn0038950
7112,FBgn0038951
7113,FBgn0038952
7114,FBgn0038953
7115,FBgn0038956
7116,FBgn0038957
7117,FBgn0038959
7118,FBgn0038961
7119,FBgn0038964
7120,FBgn0038965
7121,FBgn0038966
7122,FBgn0038967
7123,FBgn0038968
7124,FBgn0038972
7125,FBgn0038974
7126,FBgn0038975
7127,FBgn0038976
7128,FBgn0038977
7129,FBgn0038980
7130,FBgn0038981
7131,FBgn0038983
7132,FBgn0038984
7133,FBgn0038989
7134,FBgn0038993
7135,FBgn0039003
7136,FBgn0039004
7137,FBgn0039006
7138,FBgn0039007
7139,FBgn0039008
7140,FBgn0039009
7141,FBgn0039013
7142,FBgn0039015
7143,FBgn0039016
7144,FBgn0039017
7145,FBgn0039019
7146,FBgn0039020
7147,FBgn0039022
7148,FBgn0039023
7149,FBgn0039024
7150,FBgn0039025
7151,FBgn0039026
7152,FBgn0039027
7153,FBgn0039028
7154,FBgn0039029
7155,FBgn0039030
7156,FBgn0039031
7157,FBgn0039033
7158,FBgn0039038
7159,FBgn0039039
7160,FBgn0039040
7161,FBgn0039043
7162,FBgn0039044
7163,FBgn0039045
7164,FBgn0039048
7165,FBgn0039052
7166,FBgn0039054
7167,FBgn0039055
7168,FBgn0039056
7169,FBgn0039064
7170,FBgn0039065
7171,FBgn0039066
7172,FBgn0039067
7173,FBgn0039068
7174,FBgn0039069
7175,FBgn0039073
7176,FBgn0039075
7177,FBgn0039081
7178,FBgn0039083
7179,FBgn0039084
7180,FBgn0039089
7181,FBgn0039091
7182,FBgn0039092
7183,FBgn0039094
7184,FBgn0039098
7185,FBgn0039099
7186,FBgn0039101
7187,FBgn0039102
7188,FBgn0039104
7189,FBgn0039108
7190,FBgn0039109
7191,FBgn0039110
7192,FBgn0039111
7193,FBgn0039112
7194,FBgn0039113
7195,FBgn0039114
7196,FBgn0039115
7197,FBgn0039116
7198,FBgn0039117
7199,FBgn0039118
7200,FBgn0039120
7201,FBgn0039124
7202,FBgn0039125
7203,FBgn0039126
7204,FBgn0039128
7205,FBgn0039130
7206,FBgn0039131
7207,FBgn0039132
7208,FBgn0039135
7209,FBgn0039136
7210,FBgn0039137
7211,FBgn0039139
7212,FBgn0039140
7213,FBgn0039141
7214,FBgn0039145
7215,FBgn0039149
7216,FBgn0039150
7217,FBgn0039151
7218,FBgn0039152
7219,FBgn0039153
7220,FBgn0039154
7221,FBgn0039155
7222,FBgn0039156
7223,FBgn0039157
7224,FBgn0039158
7225,FBgn0039159
7226,FBgn0039160
7227,FBgn0039161
7228,FBgn0039163
7229,FBgn0039165
7230,FBgn0039167
7231,FBgn0039169
7232,FBgn0039170
7233,FBgn0039172
7234,FBgn0039175
7235,FBgn0039177
7236,FBgn0039178
7237,FBgn0039182
7238,FBgn0039183
7239,FBgn0039184
7240,FBgn0039186
7241,FBgn0039187
7242,FBgn0039188
7243,FBgn0039189
7244,FBgn0039195
7245,FBgn0039196
7246,FBgn0039197
7247,FBgn0039198
7248,FBgn0039200
7249,FBgn0039201
7250,FBgn0039203
7251,FBgn0039204
7252,FBgn0039205
7253,FBgn0039207
7254,FBgn0039209
7255,FBgn0039210
7256,FBgn0039212
7257,FBgn0039213
7258,FBgn0039214
7259,FBgn0039215
7260,FBgn0039218
7261,FBgn0039219
7262,FBgn0039223
7263,FBgn0039225
7264,FBgn0039226
7265,FBgn0039227
7266,FBgn0039229
7267,FBgn0039232
7268,FBgn0039233
7269,FBgn0039234
7270,FBgn0039238
7271,FBgn0039239
7272,FBgn0039240
7273,FBgn0039241
7274,FBgn0039244
7275,FBgn0039249
7276,FBgn0039250
7277,FBgn0039251
7278,FBgn0039252
7279,FBgn0039254
7280,FBgn0039257
7281,FBgn0039258
7282,FBgn0039259
7283,FBgn0039260
7284,FBgn0039261
7285,FBgn0039265
7286,FBgn0039266
7287,FBgn0039269
7288,FBgn0039270
7289,FBgn0039271
7290,FBgn0039272
7291,FBgn0039273
7292,FBgn0039274
7293,FBgn0039277
7294,FBgn0039282
7295,FBgn0039283
7296,FBgn0039286
7297,FBgn0039290
7298,FBgn0039291
7299,FBgn0039293
7300,FBgn0039294
7301,FBgn0039296
7302,FBgn0039297
7303,FBgn0039298
7304,FBgn0039300
7305,FBgn0039301
7306,FBgn0039302
7307,FBgn0039303
7308,FBgn0039304
7309,FBgn0039305
7310,FBgn0039306
7311,FBgn0039307
7312,FBgn0039310
7313,FBgn0039311
7314,FBgn0039312
7315,FBgn0039313
7316,FBgn0039316
7317,FBgn0039319
7318,FBgn0039321
7319,FBgn0039323
7320,FBgn0039324
7321,FBgn0039325
7322,FBgn0039326
7323,FBgn0039328
7324,FBgn0039329
7325,FBgn0039332
7326,FBgn0039335
7327,FBgn0039336
7328,FBgn0039337
7329,FBgn0039338
7330,FBgn0039339
7331,FBgn0039341
7332,FBgn0039342
7333,FBgn0039344
7334,FBgn0039346
7335,FBgn0039347
7336,FBgn0039348
7337,FBgn0039349
7338,FBgn0039350
7339,FBgn0039354
7340,FBgn0039355
7341,FBgn0039356
7342,FBgn0039357
7343,FBgn0039358
7344,FBgn0039359
7345,FBgn0039360
7346,FBgn0039376
7347,FBgn0039379
7348,FBgn0039380
7349,FBgn0039381
7350,FBgn0039385
7351,FBgn0039386
7352,FBgn0039387
7353,FBgn0039396
7354,FBgn0039402
7355,FBgn0039403
7356,FBgn0039404
7357,FBgn0039406
7358,FBgn0039407
7359,FBgn0039413
7360,FBgn0039415
7361,FBgn0039417
7362,FBgn0039419
7363,FBgn0039420
7364,FBgn0039424
7365,FBgn0039427
7366,FBgn0039428
7367,FBgn0039429
7368,FBgn0039430
7369,FBgn0039431
7370,FBgn0039434
7371,FBgn0039449
7372,FBgn0039450
7373,FBgn0039451
7374,FBgn0039452
7375,FBgn0039454
7376,FBgn0039459
7377,FBgn0039461
7378,FBgn0039462
7379,FBgn0039464
7380,FBgn0039465
7381,FBgn0039466
7382,FBgn0039467
7383,FBgn0039469
7384,FBgn0039478
7385,FBgn0039479
7386,FBgn0039480
7387,FBgn0039482
7388,FBgn0039483
7389,FBgn0039485
7390,FBgn0039486
7391,FBgn0039487
7392,FBgn0039488
7393,FBgn0039489
7394,FBgn0039490
7395,FBgn0039491
7396,FBgn0039492
7397,FBgn0039494
7398,FBgn0039495
7399,FBgn0039500
7400,FBgn0039501
7401,FBgn0039504
7402,FBgn0039505
7403,FBgn0039507
7404,FBgn0039508
7405,FBgn0039509
7406,FBgn0039510
7407,FBgn0039518
7408,FBgn0039519
7409,FBgn0039520
7410,FBgn0039523
7411,FBgn0039525
7412,FBgn0039527
7413,FBgn0039528
7414,FBgn0039529
7415,FBgn0039530
7416,FBgn0039531
7417,FBgn0039532
7418,FBgn0039536
7419,FBgn0039537
7420,FBgn0039538
7421,FBgn0039543
7422,FBgn0039544
7423,FBgn0039554
7424,FBgn0039555
7425,FBgn0039557
7426,FBgn0039558
7427,FBgn0039559
7428,FBgn0039560
7429,FBgn0039561
7430,FBgn0039562
7431,FBgn0039563
7432,FBgn0039564
7433,FBgn0039566
7434,FBgn0039568
7435,FBgn0039580
7436,FBgn0039581
7437,FBgn0039582
7438,FBgn0039584
7439,FBgn0039588
7440,FBgn0039589
7441,FBgn0039590
7442,FBgn0039593
7443,FBgn0039594
7444,FBgn0039595
7445,FBgn0039600
7446,FBgn0039601
7447,FBgn0039602
7448,FBgn0039609
7449,FBgn0039611
7450,FBgn0039612
7451,FBgn0039613
7452,FBgn0039616
7453,FBgn0039617
7454,FBgn0039620
7455,FBgn0039622
7456,FBgn0039623
7457,FBgn0039625
7458,FBgn0039626
7459,FBgn0039627
7460,FBgn0039628
7461,FBgn0039629
7462,FBgn0039631
7463,FBgn0039632
7464,FBgn0039633
7465,FBgn0039634
7466,FBgn0039635
7467,FBgn0039636
7468,FBgn0039637
7469,FBgn0039638
7470,FBgn0039639
7471,FBgn0039640
7472,FBgn0039641
7473,FBgn0039642
7474,FBgn0039644
7475,FBgn0039645
7476,FBgn0039647
7477,FBgn0039650
7478,FBgn0039651
7479,FBgn0039654
7480,FBgn0039655
7481,FBgn0039656
7482,FBgn0039663
7483,FBgn0039664
7484,FBgn0039665
7485,FBgn0039667
7486,FBgn0039668
7487,FBgn0039671
7488,FBgn0039673
7489,FBgn0039674
7490,FBgn0039675
7491,FBgn0039677
7492,FBgn0039680
7493,FBgn0039681
7494,FBgn0039682
7495,FBgn0039683
7496,FBgn0039685
7497,FBgn0039686
7498,FBgn0039687
7499,FBgn0039688
7500,FBgn0039689
7501,FBgn0039690
7502,FBgn0039691
7503,FBgn0039696
7504,FBgn0039697
7505,FBgn0039698
7506,FBgn0039702
7507,FBgn0039704
7508,FBgn0039705
7509,FBgn0039709
7510,FBgn0039710
7511,FBgn0039711
7512,FBgn0039712
7513,FBgn0039713
7514,FBgn0039714
7515,FBgn0039722
7516,FBgn0039723
7517,FBgn0039726
7518,FBgn0039727
7519,FBgn0039728
7520,FBgn0039730
7521,FBgn0039731
7522,FBgn0039732
7523,FBgn0039733
7524,FBgn0039734
7525,FBgn0039735
7526,FBgn0039736
7527,FBgn0039737
7528,FBgn0039738
7529,FBgn0039740
7530,FBgn0039741
7531,FBgn0039742
7532,FBgn0039743
7533,FBgn0039747
7534,FBgn0039748
7535,FBgn0039749
7536,FBgn0039751
7537,FBgn0039754
7538,FBgn0039756
7539,FBgn0039757
7540,FBgn0039759
7541,FBgn0039760
7542,FBgn0039761
7543,FBgn0039764
7544,FBgn0039765
7545,FBgn0039766
7546,FBgn0039767
7547,FBgn0039770
7548,FBgn0039773
7549,FBgn0039774
7550,FBgn0039776
7551,FBgn0039780
7552,FBgn0039782
7553,FBgn0039784
7554,FBgn0039788
7555,FBgn0039789
7556,FBgn0039790
7557,FBgn0039795
7558,FBgn0039797
7559,FBgn0039800
7560,FBgn0039801
7561,FBgn0039802
7562,FBgn0039804
7563,FBgn0039806
7564,FBgn0039807
7565,FBgn0039808
7566,FBgn0039809
7567,FBgn0039810
7568,FBgn0039811
7569,FBgn0039816
7570,FBgn0039817
7571,FBgn0039818
7572,FBgn0039820
7573,FBgn0039821
7574,FBgn0039827
7575,FBgn0039828
7576,FBgn0039829
7577,FBgn0039830
7578,FBgn0039831
7579,FBgn0039832
7580,FBgn0039833
7581,FBgn0039835
7582,FBgn0039836
7583,FBgn0039840
7584,FBgn0039844
7585,FBgn0039846
7586,FBgn0039848
7587,FBgn0039849
7588,FBgn0039854
7589,FBgn0039855
7590,FBgn0039856
7591,FBgn0039857
7592,FBgn0039858
7593,FBgn0039859
7594,FBgn0039860
7595,FBgn0039861
7596,FBgn0039862
7597,FBgn0039863
7598,FBgn0039864
7599,FBgn0039867
7600,FBgn0039868
7601,FBgn0039869
7602,FBgn0039870
7603,FBgn0039875
7604,FBgn0039876
7605,FBgn0039877
7606,FBgn0039879
7607,FBgn0039881
7608,FBgn0039882
7609,FBgn0039883
7610,FBgn0039886
7611,FBgn0039887
7612,FBgn0039889
7613,FBgn0039890
7614,FBgn0039896
7615,FBgn0039897
7616,FBgn0039900
7617,FBgn0039902
7618,FBgn0039904
7619,FBgn0039907
7620,FBgn0039908
7621,FBgn0039909
7622,FBgn0039911
7623,FBgn0039914
7624,FBgn0039915
7625,FBgn0039916
7626,FBgn0039920
7627,FBgn0039923
7628,FBgn0039924
7629,FBgn0039925
7630,FBgn0039927
7631,FBgn0039928
7632,FBgn0039929
7633,FBgn0039930
7634,FBgn0039932
7635,FBgn0039936
7636,FBgn0039937
7637,FBgn0039938
7638,FBgn0039941
7639,FBgn0039942
7640,FBgn0039943
7641,FBgn0039944
7642,FBgn0039946
7643,FBgn0039955
7644,FBgn0039958
7645,FBgn0039959
7646,FBgn0039965
7647,FBgn0039966
7648,FBgn0039969
7649,FBgn0039970
7650,FBgn0039972
7651,FBgn0039977
7652,FBgn0039993
7653,FBgn0039994
7654,FBgn0040001
7655,FBgn0040005
7656,FBgn0040007
7657,FBgn0040009
7658,FBgn0040010
7659,FBgn0040011
7660,FBgn0040020
7661,FBgn0040022
7662,FBgn0040028
7663,FBgn0040031
7664,FBgn0040045
7665,FBgn0040056
7666,FBgn0040064
7667,FBgn0040066
7668,FBgn0040068
7669,FBgn0040070
7670,FBgn0040071
7671,FBgn0040074
7672,FBgn0040075
7673,FBgn0040078
7674,FBgn0040079
7675,FBgn0040080
7676,FBgn0040087
7677,FBgn0040089
7678,FBgn0040091
7679,FBgn0040092
7680,FBgn0040097
7681,FBgn0040099
7682,FBgn0040102
7683,FBgn0040153
7684,FBgn0040206
7685,FBgn0040207
7686,FBgn0040208
7687,FBgn0040211
7688,FBgn0040212
7689,FBgn0040227
7690,FBgn0040228
7691,FBgn0040230
7692,FBgn0040232
7693,FBgn0040233
7694,FBgn0040234
7695,FBgn0040235
7696,FBgn0040236
7697,FBgn0040237
7698,FBgn0040238
7699,FBgn0040239
7700,FBgn0040251
7701,FBgn0040252
7702,FBgn0040253
7703,FBgn0040255
7704,FBgn0040256
7705,FBgn0040259
7706,FBgn0040260
7707,FBgn0040268
7708,FBgn0040271
7709,FBgn0040273
7710,FBgn0040281
7711,FBgn0040283
7712,FBgn0040285
7713,FBgn0040290
7714,FBgn0040291
7715,FBgn0040294
7716,FBgn0040297
7717,FBgn0040298
7718,FBgn0040299
7719,FBgn0040305
7720,FBgn0040308
7721,FBgn0040309
7722,FBgn0040318
7723,FBgn0040319
7724,FBgn0040321
7725,FBgn0040322
7726,FBgn0040323
7727,FBgn0040324
7728,FBgn0040333
7729,FBgn0040334
7730,FBgn0040336
7731,FBgn0040337
7732,FBgn0040339
7733,FBgn0040340
7734,FBgn0040342
7735,FBgn0040343
7736,FBgn0040344
7737,FBgn0040346
7738,FBgn0040347
7739,FBgn0040348
7740,FBgn0040349
7741,FBgn0040351
7742,FBgn0040352
7743,FBgn0040361
7744,FBgn0040364
7745,FBgn0040366
7746,FBgn0040367
7747,FBgn0040370
7748,FBgn0040371
7749,FBgn0040372
7750,FBgn0040373
7751,FBgn0040375
7752,FBgn0040376
7753,FBgn0040377
7754,FBgn0040382
7755,FBgn0040383
7756,FBgn0040384
7757,FBgn0040388
7758,FBgn0040389
7759,FBgn0040391
7760,FBgn0040392
7761,FBgn0040394
7762,FBgn0040395
7763,FBgn0040396
7764,FBgn0040397
7765,FBgn0040398
7766,FBgn0040465
7767,FBgn0040466
7768,FBgn0040467
7769,FBgn0040475
7770,FBgn0040477
7771,FBgn0040491
7772,FBgn0040493
7773,FBgn0040505
7774,FBgn0040507
7775,FBgn0040508
7776,FBgn0040509
7777,FBgn0040510
7778,FBgn0040512
7779,FBgn0040514
7780,FBgn0040524
7781,FBgn0040528
7782,FBgn0040529
7783,FBgn0040531
7784,FBgn0040532
7785,FBgn0040534
7786,FBgn0040551
7787,FBgn0040554
7788,FBgn0040569
7789,FBgn0040571
7790,FBgn0040575
7791,FBgn0040582
7792,FBgn0040588
7793,FBgn0040600
7794,FBgn0040601
7795,FBgn0040602
7796,FBgn0040606
7797,FBgn0040608
7798,FBgn0040609
7799,FBgn0040623
7800,FBgn0040634
7801,FBgn0040636
7802,FBgn0040649
7803,FBgn0040650
7804,FBgn0040653
7805,FBgn0040658
7806,FBgn0040660
7807,FBgn0040666
7808,FBgn0040670
7809,FBgn0040682
7810,FBgn0040684
7811,FBgn0040697
7812,FBgn0040705
7813,FBgn0040717
7814,FBgn0040718
7815,FBgn0040726
7816,FBgn0040732
7817,FBgn0040733
7818,FBgn0040734
7819,FBgn0040735
7820,FBgn0040736
7821,FBgn0040751
7822,FBgn0040752
7823,FBgn0040754
7824,FBgn0040759
7825,FBgn0040763
7826,FBgn0040765
7827,FBgn0040773
7828,FBgn0040777
7829,FBgn0040778
7830,FBgn0040780
7831,FBgn0040786
7832,FBgn0040793
7833,FBgn0040794
7834,FBgn0040798
7835,FBgn0040799
7836,FBgn0040801
7837,FBgn0040805
7838,FBgn0040813
7839,FBgn0040817
7840,FBgn0040823
7841,FBgn0040827
7842,FBgn0040832
7843,FBgn0040837
7844,FBgn0040843
7845,FBgn0040849
7846,FBgn0040850
7847,FBgn0040859
7848,FBgn0040877
7849,FBgn0040890
7850,FBgn0040899
7851,FBgn0040900
7852,FBgn0040906
7853,FBgn0040907
7854,FBgn0040918
7855,FBgn0040923
7856,FBgn0040928
7857,FBgn0040929
7858,FBgn0040931
7859,FBgn0040942
7860,FBgn0040964
7861,FBgn0040965
7862,FBgn0040968
7863,FBgn0040972
7864,FBgn0040985
7865,FBgn0041004
7866,FBgn0041087
7867,FBgn0041092
7868,FBgn0041094
7869,FBgn0041096
7870,FBgn0041097
7871,FBgn0041100
7872,FBgn0041105
7873,FBgn0041111
7874,FBgn0041147
7875,FBgn0041150
7876,FBgn0041156
7877,FBgn0041160
7878,FBgn0041164
7879,FBgn0041171
7880,FBgn0041174
7881,FBgn0041180
7882,FBgn0041181
7883,FBgn0041182
7884,FBgn0041183
7885,FBgn0041184
7886,FBgn0041186
7887,FBgn0041188
7888,FBgn0041191
7889,FBgn0041194
7890,FBgn0041205
7891,FBgn0041210
7892,FBgn0041235
7893,FBgn0041236
7894,FBgn0041241
7895,FBgn0041243
7896,FBgn0041246
7897,FBgn0041248
7898,FBgn0041250
7899,FBgn0041336
7900,FBgn0041337
7901,FBgn0041342
7902,FBgn0041579
7903,FBgn0041581
7904,FBgn0041582
7905,FBgn0041585
7906,FBgn0041588
7907,FBgn0041604
7908,FBgn0041605
7909,FBgn0041627
7910,FBgn0041629
7911,FBgn0041630
7912,FBgn0041702
7913,FBgn0041706
7914,FBgn0041707
7915,FBgn0041709
7916,FBgn0041710
7917,FBgn0041711
7918,FBgn0041713
7919,FBgn0041721
7920,FBgn0041723
7921,FBgn0041775
7922,FBgn0041780
7923,FBgn0041781
7924,FBgn0041789
7925,FBgn0042083
7926,FBgn0042085
7927,FBgn0042092
7928,FBgn0042094
7929,FBgn0042101
7930,FBgn0042106
7931,FBgn0042111
7932,FBgn0042112
7933,FBgn0042119
7934,FBgn0042125
7935,FBgn0042127
7936,FBgn0042132
7937,FBgn0042133
7938,FBgn0042134
7939,FBgn0042135
7940,FBgn0042138
7941,FBgn0042174
7942,FBgn0042175
7943,FBgn0042177
7944,FBgn0042178
7945,FBgn0042179
7946,FBgn0042180
7947,FBgn0042185
7948,FBgn0042198
7949,FBgn0042205
7950,FBgn0042206
7951,FBgn0042207
7952,FBgn0042213
7953,FBgn0042627
7954,FBgn0042630
7955,FBgn0042693
7956,FBgn0042696
7957,FBgn0042712
7958,FBgn0043001
7959,FBgn0043002
7960,FBgn0043005
7961,FBgn0043010
7962,FBgn0043012
7963,FBgn0043043
7964,FBgn0043069
7965,FBgn0043070
7966,FBgn0043362
7967,FBgn0043364
7968,FBgn0043455
7969,FBgn0043456
7970,FBgn0043457
7971,FBgn0043458
7972,FBgn0043534
7973,FBgn0043535
7974,FBgn0043575
7975,FBgn0043578
7976,FBgn0043783
7977,FBgn0043791
7978,FBgn0043792
7979,FBgn0043796
7980,FBgn0043799
7981,FBgn0043806
7982,FBgn0043841
7983,FBgn0043853
7984,FBgn0043854
7985,FBgn0043884
7986,FBgn0043900
7987,FBgn0043903
7988,FBgn0044011
7989,FBgn0044020
7990,FBgn0044028
7991,FBgn0044030
7992,FBgn0044046
7993,FBgn0044047
7994,FBgn0044048
7995,FBgn0044050
7996,FBgn0044051
7997,FBgn0044323
7998,FBgn0044324
7999,FBgn0044328
8000,FBgn0044452
8001,FBgn0044510
8002,FBgn0044511
8003,FBgn0044810
8004,FBgn0044823
8005,FBgn0044826
8006,FBgn0044871
8007,FBgn0045035
8008,FBgn0045038
8009,FBgn0045063
8010,FBgn0045064
8011,FBgn0045073
8012,FBgn0045442
8013,FBgn0045443
8014,FBgn0045474
8015,FBgn0045479
8016,FBgn0045495
8017,FBgn0045761
8018,FBgn0045800
8019,FBgn0045823
8020,FBgn0045842
8021,FBgn0045852
8022,FBgn0045862
8023,FBgn0045866
8024,FBgn0045980
8025,FBgn0046113
8026,FBgn0046114
8027,FBgn0046214
8028,FBgn0046222
8029,FBgn0046225
8030,FBgn0046247
8031,FBgn0046253
8032,FBgn0046258
8033,FBgn0046296
8034,FBgn0046301
8035,FBgn0046302
8036,FBgn0046685
8037,FBgn0046687
8038,FBgn0046689
8039,FBgn0046692
8040,FBgn0046696
8041,FBgn0046704
8042,FBgn0046706
8043,FBgn0046756
8044,FBgn0046763
8045,FBgn0046776
8046,FBgn0046875
8047,FBgn0046876
8048,FBgn0046878
8049,FBgn0046999
8050,FBgn0047038
8051,FBgn0047092
8052,FBgn0047114
8053,FBgn0047135
8054,FBgn0047178
8055,FBgn0047205
8056,FBgn0050000
8057,FBgn0050001
8058,FBgn0050005
8059,FBgn0050008
8060,FBgn0050009
8061,FBgn0050010
8062,FBgn0050011
8063,FBgn0050015
8064,FBgn0050020
8065,FBgn0050021
8066,FBgn0050022
8067,FBgn0050026
8068,FBgn0050029
8069,FBgn0050035
8070,FBgn0050036
8071,FBgn0050037
8072,FBgn0050044
8073,FBgn0050046
8074,FBgn0050047
8075,FBgn0050050
8076,FBgn0050051
8077,FBgn0050052
8078,FBgn0050053
8079,FBgn0050054
8080,FBgn0050055
8081,FBgn0050056
8082,FBgn0050062
8083,FBgn0050069
8084,FBgn0050076
8085,FBgn0050077
8086,FBgn0050081
8087,FBgn0050082
8088,FBgn0050083
8089,FBgn0050085
8090,FBgn0050089
8091,FBgn0050090
8092,FBgn0050091
8093,FBgn0050094
8094,FBgn0050096
8095,FBgn0050099
8096,FBgn0050104
8097,FBgn0050105
8098,FBgn0050106
8099,FBgn0050108
8100,FBgn0050109
8101,FBgn0050115
8102,FBgn0050122
8103,FBgn0050145
8104,FBgn0050147
8105,FBgn0050148
8106,FBgn0050151
8107,FBgn0050154
8108,FBgn0050156
8109,FBgn0050157
8110,FBgn0050158
8111,FBgn0050159
8112,FBgn0050163
8113,FBgn0050169
8114,FBgn0050172
8115,FBgn0050183
8116,FBgn0050185
8117,FBgn0050187
8118,FBgn0050195
8119,FBgn0050197
8120,FBgn0050203
8121,FBgn0050222
8122,FBgn0050229
8123,FBgn0050237
8124,FBgn0050263
8125,FBgn0050271
8126,FBgn0050274
8127,FBgn0050280
8128,FBgn0050281
8129,FBgn0050285
8130,FBgn0050291
8131,FBgn0050295
8132,FBgn0050296
8133,FBgn0050323
8134,FBgn0050324
8135,FBgn0050338
8136,FBgn0050339
8137,FBgn0050342
8138,FBgn0050343
8139,FBgn0050344
8140,FBgn0050345
8141,FBgn0050349
8142,FBgn0050354
8143,FBgn0050356
8144,FBgn0050357
8145,FBgn0050359
8146,FBgn0050361
8147,FBgn0050371
8148,FBgn0050372
8149,FBgn0050373
8150,FBgn0050376
8151,FBgn0050377
8152,FBgn0050379
8153,FBgn0050380
8154,FBgn0050381
8155,FBgn0050384
8156,FBgn0050389
8157,FBgn0050390
8158,FBgn0050392
8159,FBgn0050394
8160,FBgn0050395
8161,FBgn0050401
8162,FBgn0050403
8163,FBgn0050404
8164,FBgn0050410
8165,FBgn0050414
8166,FBgn0050418
8167,FBgn0050419
8168,FBgn0050421
8169,FBgn0050423
8170,FBgn0050424
8171,FBgn0050428
8172,FBgn0050431
8173,FBgn0050438
8174,FBgn0050440
8175,FBgn0050441
8176,FBgn0050443
8177,FBgn0050446
8178,FBgn0050456
8179,FBgn0050460
8180,FBgn0050463
8181,FBgn0050466
8182,FBgn0050467
8183,FBgn0050476
8184,FBgn0050484
8185,FBgn0050485
8186,FBgn0050486
8187,FBgn0050488
8188,FBgn0050491
8189,FBgn0050493
8190,FBgn0050495
8191,FBgn0050496
8192,FBgn0050499
8193,FBgn0051004
8194,FBgn0051005
8195,FBgn0051007
8196,FBgn0051015
8197,FBgn0051017
8198,FBgn0051019
8199,FBgn0051021
8200,FBgn0051025
8201,FBgn0051028
8202,FBgn0051029
8203,FBgn0051030
8204,FBgn0051032
8205,FBgn0051036
8206,FBgn0051038
8207,FBgn0051040
8208,FBgn0051041
8209,FBgn0051044
8210,FBgn0051051
8211,FBgn0051053
8212,FBgn0051064
8213,FBgn0051072
8214,FBgn0051075
8215,FBgn0051076
8216,FBgn0051087
8217,FBgn0051092
8218,FBgn0051098
