"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg"
"FBgn0016687",2806.15350808731,0.0273504835008459,0.0342158969923357,0.799350182372025,0.424087388373374,0.690823113618783,"FBgn0016687",37922,"Nurf-38","CG4634"
"FBgn0016691",5118.60557304312,0.0980605084784587,0.0567412395217792,1.72820525784989,0.0839514314259812,0.25854440335236,"FBgn0016691",41845,"Oscp","CG4307"
"FBgn0016693",2557.60154142078,-0.0316305289168443,0.0535915235741006,-0.590215146115579,0.55504641902675,0.78809079357199,"FBgn0016693",41569,"Past1","CG6148"
"FBgn0016694",13630.1000945973,0.11794827459547,0.0939989417525385,1.2547830049617,0.209557543718835,0.472635455354153,"FBgn0016694",45588,"Pdp1","CG17888"
"FBgn0016696",31119.809375659,-0.0346996088367276,0.0393530107487721,-0.881752327877741,0.377910756606646,0.652126095009755,"FBgn0016696",40292,"Pitslre","CG4268"
"FBgn0016697",1074.39573609179,0.0613913216667992,0.0531971179840311,1.15403472957366,0.248485930816202,0.522103548155441,"FBgn0016697",36951,"Prosalpha5","CG10938"
"FBgn0016698",1061.07844966334,-0.109943407096052,0.0399371318485631,-2.75291193951896,0.00590677821825946,0.0340274588199545,"FBgn0016698",33555,"Ptpa","CG3289"
"FBgn0016700",7446.8544645718,-0.0978372607015768,0.0296515773995725,-3.29956343917769,0.000968353380843365,0.00732833669676919,"FBgn0016700",42524,"Rab1","CG3320"
"FBgn0016701",2888.89378278958,-0.0340324626771798,0.0429291334898231,-0.79275913373019,0.427918170286073,0.693177690422306,"FBgn0016701",36992,"Rab4","CG4921"
"FBgn0016715",22.6819601414148,0.798782766671307,0.143085155343156,5.58256909848975,2.36991403366433e-08,4.96271601591713e-07,"FBgn0016715",38075,"Reg-2","CG3200"
"FBgn0016726",11642.8809247712,-0.221259464699793,0.0536004572718959,-4.12793987143473,3.66027790746935e-05,0.000426501947479038,"FBgn0016726",37430,"RpL29","CG10071"
"FBgn0016754",4491.17152606814,0.0777841964736346,0.0519888047425817,1.49617204817031,0.134608826570549,0.359959675975134,"FBgn0016754",42824,"sba","CG13598"
"FBgn0016756",6331.5419768053,0.0364242376241723,0.0447207620108619,0.814481596161656,0.415369111091153,0.682756053537564,"FBgn0016756",38644,"Ubp64E","CG5486"
"FBgn0016762",318.301613897744,0.199650524163488,0.0558476880198177,3.57491117792811,0.000350346815452488,0.00311396938781418,"FBgn0016762",37748,"angel","CG12273"
"FBgn0016794",1309.62382703253,0.0491899609806555,0.045872806133897,1.07231201067308,0.283579913877801,0.561872899113715,"FBgn0016794",38321,"dos","CG1044"
"FBgn0016797",3053.51826721671,-0.0179747901907191,0.0638792464307009,-0.281387010571877,0.778413579872164,0.913499431730062,"FBgn0016797",40090,"fz2","CG9739"
"FBgn0016917",6746.64662372617,0.0419163683189893,0.0534401364469026,0.784361176933685,0.432828211887313,0.697230654141748,"FBgn0016917",42428,"Stat92E","CG4257"
"FBgn0016919",95.1364696664682,0.0373267998500367,0.0942914884556293,0.3958660581289,0.692203841607537,0.873863000808933,"FBgn0016919",35414,"nompB","CG12548"
"FBgn0016920",59.0318238032952,-0.456576497019567,0.121614872391427,-3.75428175881351,0.000173839232070782,0.00170492446536881,"FBgn0016920",33768,"nompC","CG11020"
"FBgn0016926",3697.50273663721,0.000337982348997001,0.0423663619601308,0.00797761085351304,0.993634854983345,0.996869343443577,"FBgn0016926",33288,"Pino","CG4710"
"FBgn0016930",6754.70941745064,-0.00782001513570638,0.0640331330640921,-0.122124512131542,0.902800409303764,0.964029748453599,"FBgn0016930",34831,"Dyrk2","CG4551"
"FBgn0016970",178.738441235872,-0.049277747313891,0.075634651791676,-0.651523424073121,0.514708661310613,0.76101323778331,"FBgn0016970",48373,"l(2)k10201","CG13951"
"FBgn0016974",71.5084275967989,-0.847694863265341,0.0994741391917548,-8.52176123516136,1.57145092829641e-17,8.00530869588351e-16,"FBgn0016974",NA,"swaPsi","CR32747"
"FBgn0016975",0,NA,NA,NA,NA,NA,"FBgn0016975",4379834,"stnB","CG12473"
"FBgn0016976",0,NA,NA,NA,NA,NA,"FBgn0016976",3355164,"stnA","CG12500"
"FBgn0016977",24293.9600598347,0.0184885342082409,0.0920002830631271,0.200961710036856,0.840728514199807,0.940274489658389,"FBgn0016977",44205,"spen","CG18497"
"FBgn0016978",2851.69726141035,0.0246135256010194,0.0332731575838916,0.739741202468127,0.459457042161143,0.72045108315474,"FBgn0016978",33982,"snRNP-U1-70K","CG8749"
"FBgn0016983",2517.48350896717,0.0477090791065689,0.0245982814432268,1.93952895517039,0.0524369622806466,0.18543972202978,"FBgn0016983",38824,"smid","CG8571"
"FBgn0016984",638.606427126164,-0.0101773606300237,0.0537340300396836,-0.189402518711281,0.849777350551735,0.943533745618463,"FBgn0016984",37356,"sktl","CG9985"
"FBgn0017414",351.55181305516,0.082310749756194,0.0737589130182563,1.11594309606787,0.264446493008314,0.540019275435894,"FBgn0017414",36157,"cag","CG12346"
"FBgn0017418",4839.15762039377,-0.00328949876462311,0.0428402168913607,-0.0767852966983107,0.938794347737335,0.977157777685399,"FBgn0017418",32796,"ari-1","CG5659"
"FBgn0017424",0.491946159982909,0.0183389506518973,0.0620317524240195,0.295638119757459,0.767506458850553,NA,"FBgn0017424",NA,"CR11538","CR11538"
"FBgn0017429",949.38199164648,0.0731200960025528,0.047901945778371,1.52645356706091,0.126896945839671,0.347641232958104,"FBgn0017429",38984,"CG5989","CG5989"
"FBgn0017430",883.489132369603,-0.00157068593795008,0.0462438236804484,-0.0339653128340717,0.972904811080465,0.989986858364803,"FBgn0017430",38982,"Nelf-E","CG5994"
"FBgn0017448",0.533636267268403,0.072673410707782,0.0638869556962001,1.13753128343388,0.255316254502507,NA,"FBgn0017448",43743,"CG2187","CG2187"
"FBgn0017456",1.13938269084093,0.0269768799105867,0.10279753129414,0.262427312903035,0.792992017693703,0.919983290997104,"FBgn0017456",40900,"Ubc84D","CG12799"
"FBgn0017457",997.389254150426,0.00769897821028288,0.0488027465828547,0.157757067980016,0.874648229725033,0.954809472775189,"FBgn0017457",33201,"U2af38","CG3582"
"FBgn0017482",88.0347221165976,0.447598268611009,0.0904391536884031,4.94916471855933,7.45326505956929e-07,1.20135105780344e-05,"FBgn0017482",37551,"T3dh","CG3425"
"FBgn0017545",17947.496222603,-0.408875247218338,0.0502533099183472,-8.13628491103746,4.07591983850186e-16,1.88194530970228e-14,"FBgn0017545",43768,"RpS3A","CG2168"
"FBgn0017550",4092.88873652181,0.00712869689598481,0.0368395342929605,0.193506705033104,0.846562155439576,0.942347292568172,"FBgn0017550",40683,"Rga","CG2161"
"FBgn0017551",533.588775523469,-0.127599509387084,0.0684991473585142,-1.86278974713726,0.0624918531062194,0.211357905375438,"FBgn0017551",33959,"Rca1","CG10800"
"FBgn0017556",1.04963441015676,0.0892602498471578,0.0883006719495048,1.01086716416158,0.312080011725289,0.588815791942052,"FBgn0017556",37910,"Prosalpha4T2","CG4569"
"FBgn0017558",6100.24662652917,-0.0594499586720597,0.0390438997902978,-1.52264397233272,0.12784780225133,0.349226589103323,"FBgn0017558",35970,"Pdk","CG8808"
"FBgn0017561",1281.48385586424,0.231237329497077,0.0676190063335354,3.41970907345907,0.000626881393694559,0.00511192868598184,"FBgn0017561",32020,"Ork1","CG1615"
"FBgn0017566",9025.55827979769,0.046695253492907,0.0698240210526305,0.668756293163208,0.503650951520969,0.752880917952044,"FBgn0017566",31762,"ND75","CG2286"
"FBgn0017567",4680.72168478119,0.0643637040475556,0.0391360003002229,1.64461630094552,0.100048963094898,0.294122855012629,"FBgn0017567",44207,"ND23","CG3944"
"FBgn0017572",2393.98326165844,0.0400894225907267,0.0364950076991509,1.09849059140381,0.271990323811752,0.54874428881384,"FBgn0017572",39858,"Mo25","CG4083"
"FBgn0017577",46.610276125216,0.278536675007826,0.111211310906157,2.50457145715028,0.0122599837527056,0.0614644488423566,"FBgn0017577",41296,"Mcm5","CG4082"
"FBgn0017578",973.681900061941,-0.020169997013931,0.0442343519648797,-0.455980388950768,0.648404080520492,0.849110421144745,"FBgn0017578",40095,"Max","CG9648"
"FBgn0017579",14687.4636761497,-0.216334307036541,0.068170177990384,-3.17344494930109,0.00150641466441025,0.0107596060155559,"FBgn0017579",38983,"RpL14","CG6253"
"FBgn0017581",28512.4010249397,-0.0985840391607123,0.0527194831980346,-1.86997355020331,0.0614874909437164,0.208820327370285,"FBgn0017581",44672,"Lk6","CG17342"
"FBgn0017590",6920.12928197872,-0.0256164233834383,0.0433201129534846,-0.59132863783029,0.554300244930879,0.787954510845801,"FBgn0017590",42707,"klg","CG6669"
"FBgn0019624",4890.43080371975,0.0195343642940988,0.0580028295943426,0.336782954050988,0.736280523886613,0.895624093636738,"FBgn0019624",41432,"CoVa","CG14724"
"FBgn0019637",875.702350373984,0.0297529882241111,0.0487501612166346,0.610315688842454,0.541652706145495,0.780240863610335,"FBgn0019637",40684,"Atu","CG1433"
"FBgn0019643",3803.82368510817,0.111750670407278,0.0354020692313333,3.15661408594644,0.00159612434983257,0.0113216461362117,"FBgn0019643",37867,"Dat","CG3318"
"FBgn0019644",5744.68348246481,-0.0141954235150824,0.0493982386829805,-0.287366997155168,0.773831328414212,0.912462230195161,"FBgn0019644",39143,"ATPsyn-b","CG8189"
"FBgn0019650",6942.21573141615,-0.0473223952795097,0.0625225076257651,-0.756885753251657,0.449118311389707,0.711119149505465,"FBgn0019650",43833,"toy","CG11186"
"FBgn0019660",3859.1162938181,0.246674318619918,0.0665344022203515,3.70747027684974,0.000209339977847708,0.00200553541196213,"FBgn0019660",NA,"roX2","CR32665"
"FBgn0019661",91028.4466754212,0.0725533218798462,0.0666318975244903,1.08886771314264,0.276212225972606,0.552872921219401,"FBgn0019661",NA,"roX1","CR32777"
"FBgn0019662",3596.28977435806,-0.028336593391181,0.0331892500293968,-0.853788300913165,0.393222297847983,0.664643661385791,"FBgn0019662",38816,"qm","CG8593"
"FBgn0019686",79.401081889622,0.228247668315721,0.11057295609364,2.06422688132192,0.0389962099239679,0.149998526035157,"FBgn0019686",35288,"lok","CG10895"
"FBgn0019809",39.8597090917292,0.177366697084643,0.120688915422366,1.46961878366316,0.14166503007026,0.372217922145388,"FBgn0019809",34280,"gcm2","CG3858"
"FBgn0019828",0.11323447665252,0.000678870152805532,0.0303645839326116,0.0223573013321096,0.982162940430772,NA,"FBgn0019828",40838,"dj","CG1980"
"FBgn0019830",550.188301897895,0.00226061483414612,0.0469028393209574,0.0481978248411928,0.96155858370009,0.985699776735345,"FBgn0019830",33470,"colt","CG3057"
"FBgn0019890",10372.6221930489,-0.014346496099389,0.0330537752644447,-0.4340350227655,0.664263008719054,0.858569340688666,"FBgn0019890",34804,"Smg5","CG8954"
"FBgn0019925",1549.20181969087,-0.00977570524809135,0.0282677986194853,-0.345824780333367,0.729474400879605,0.891820099493627,"FBgn0019925",41864,"Surf4","CG6202"
"FBgn0019928",0.15164015535644,-0.00199221912859384,0.0303645839326116,-0.0656099597154102,0.947688359494903,NA,"FBgn0019928",36489,"Ser8","CG4812"
"FBgn0019929",37.4602436438034,0.22416918402097,0.145982519514739,1.53558922510813,0.124639158486101,0.34336347392551,"FBgn0019929",31917,"Ser7","CG2045"
"FBgn0019932",800.308729454476,0.0266806598444149,0.0395899043770462,0.673925847112782,0.500358458524242,0.750415946068961,"FBgn0019932",34396,"SamDC","CG5029"
"FBgn0019936",8207.60625089641,-0.204442360964639,0.0557659179971412,-3.66608079463733,0.000246296139067367,0.00229851536897994,"FBgn0019936",42464,"RpS20","CG15693"
"FBgn0019938",1009.49788414527,-0.150821551549561,0.0363604747103255,-4.14795331334691,3.35460784093751e-05,0.00039311412037146,"FBgn0019938",NA,"RpI1","CG10122"
"FBgn0019940",1179.54093593247,-0.318260792115031,0.150926438923318,-2.10871464526326,0.0349692199331417,0.138217551566454,"FBgn0019940",41889,"Rh6","CG5192"
"FBgn0019949",662.497980221956,0.0399315670300264,0.0534733605536254,0.746756265486275,0.455210699397866,0.715613045419139,"FBgn0019949",37586,"Cdk9","CG5179"
"FBgn0019952",1620.08832203634,0.393095512874285,0.0640617357341215,6.13619828388304,8.45196543500999e-10,2.17527828565351e-08,"FBgn0019952",42891,"Orct","CG6331"
"FBgn0019957",4359.37273505235,0.0330861187235704,0.0431736306509454,0.766350159222614,0.443467980282502,0.706431484807169,"FBgn0019957",42591,"ND42","CG6343"
"FBgn0019960",4422.32552010979,0.0109491492935841,0.0293845388293403,0.372615999086276,0.709434263511186,0.881691406360421,"FBgn0019960",42587,"CG6455","CG6455"
"FBgn0019968",17128.3046939025,0.0856766273456491,0.0563201734734366,1.52124224876648,0.128199056816112,0.349867783494041,"FBgn0019968",36718,"Khc-73","CG8183"
"FBgn0019972",390.607829364821,0.0469310687704249,0.050013506439878,0.938367895217294,0.348055378874951,0.624211043172882,"FBgn0019972",43514,"Drice","CG7788"
"FBgn0019982",1590.07791741892,0.0726985084950187,0.0651918191355923,1.11514772035757,0.264787124924464,0.540267407492352,"FBgn0019982",33653,"Gs1l","CG15441"
"FBgn0019985",8981.06534487689,-0.0356528869131686,0.0826828115748442,-0.431200708274122,0.666322438980538,0.860509430939877,"FBgn0019985",43838,"mGluR","CG11144"
"FBgn0019990",1605.7538497353,0.00882478311461748,0.0461053674856535,0.191404680102885,0.848208553661124,0.942964242206704,"FBgn0019990",43709,"Gcn2","CG1609"
"FBgn0020018",191.596352133913,0.0214251501504682,0.0729695135852505,0.293617828840769,0.769049950553768,0.911269491582742,"FBgn0020018",42939,"Ppox","CG5796"
"FBgn0020224",3447.80880067864,-0.0150417269953783,0.0578036984572764,-0.260220840479539,0.794693429487959,0.920960086998289,"FBgn0020224",38961,"Cbl","CG7037"
"FBgn0020235",6201.69202956634,0.0177036020752602,0.0596324886878675,0.296878471195889,0.766559293069939,0.90980484884627,"FBgn0020235",43507,"ATPsyn-gamma","CG7610"
"FBgn0020236",13709.6028698247,0.033478938040874,0.0406168551144718,0.824262192297243,0.409790596025512,0.678391219421308,"FBgn0020236",36760,"ATPCL","CG8322"
"FBgn0020238",24207.4036698809,0.0237133850815056,0.050396039009945,0.470540652546643,0.637968797092993,0.842519710412349,"FBgn0020238",42186,"14-3-3epsilon","CG31196"
"FBgn0020248",182.520537652988,-0.105753937820373,0.0762094639287072,-1.38767460586397,0.165236152069897,0.410443538730141,"FBgn0020248",38169,"stet","CG33166"
"FBgn0020249",2281.61162342095,-0.0367302392707801,0.0562235928642161,-0.653288724530397,0.513570160137945,0.76015043032544,"FBgn0020249",40999,"stck","CG7954"
"FBgn0020251",3011.83900799672,0.0201677871344536,0.051640335746924,0.390543299975638,0.696134843423634,0.874954719927075,"FBgn0020251",38736,"sfl","CG8339"
"FBgn0020255",3830.21653221604,-0.0302900981771102,0.0415273793733248,-0.729400666119739,0.465756610455322,0.725438723145068,"FBgn0020255",44072,"Ran","CG1404"
"FBgn0020257",1343.50106096061,-0.0079510960767584,0.0544140864597855,-0.146122017184551,0.883825065764145,0.95781695639019,"FBgn0020257",37602,"Ppa","CG9952"
"FBgn0020258",26.8111045334285,-0.229899749226486,0.135397150529623,-1.69796593449127,0.0895141914898512,0.270738702818176,"FBgn0020258",34843,"ppk","CG3478"
"FBgn0020261",2113.08748314956,0.111721300242749,0.0563126746936382,1.98394590295265,0.0472618709381328,0.173139074062094,"FBgn0020261",32935,"pcm","CG3291"
"FBgn0020269",4079.44680413545,-0.0697070949675457,0.0374983704967521,-1.85893664295582,0.0630361194006018,0.212673585104165,"FBgn0020269",36632,"mspo","CG10145"
"FBgn0020270",1313.00802461666,-0.137415478999091,0.0482490020354621,-2.84804810881048,0.00439882744236285,0.0266449465887711,"FBgn0020270",34565,"mre11","CG16928"
"FBgn0020272",130.075214976556,0.0427218250219011,0.078370202959633,0.545128421370892,0.585665196606096,0.807713356756318,"FBgn0020272",33119,"mst","CG1424"
"FBgn0020277",5.49158526447464,-0.161317574295639,0.0766903870297847,-2.1034914614916,NA,NA,"FBgn0020277",40136,"lush","CG8807"
"FBgn0020278",1206.17099565842,0.0607047735838734,0.0885452822857709,0.685578858825645,0.492978716840937,0.744900316271538,"FBgn0020278",42672,"loco","CG5248"
"FBgn0020279",7432.18620251522,0.0789236316754457,0.0546624697533936,1.44383581699665,0.148785164303132,0.383488083949198,"FBgn0020279",35771,"lig","CG8715"
"FBgn0020280",0,NA,NA,NA,NA,NA,"FBgn0020280",40606,"laf","CG14660"
"FBgn0020294",1434.98773431835,-0.130145664580629,0.0577759274645514,-2.25259325625677,0.0242848067186932,0.104278334109387,"FBgn0020294",40330,"ko","CG10573"
"FBgn0020299",4099.83552630808,0.0954900779195219,0.0445663434101917,2.14265004962657,0.0321412090747515,0.129913713270012,"FBgn0020299",41770,"stumps","CG31317"
"FBgn0020300",15.4331787884113,-0.892367162330804,0.151381800694813,-5.8948113857479,3.75109601314094e-09,8.91011785163805e-08,"FBgn0020300",50263,"gk","CG13695"
"FBgn0020304",4691.96755839852,0.130201724466684,0.0457943208742769,2.84318496226068,0.00446651415236163,0.0269785333024567,"FBgn0020304",33263,"drongo","CG3365"
"FBgn0020305",396.497208424727,0.021346188337027,0.0504391935028839,0.423206376918112,0.672144694582111,0.863865700042563,"FBgn0020305",33269,"dbe","CG4258"
"FBgn0020306",7481.11681890515,0.0882963469139651,0.0626001204783155,1.41048206040675,0.158397389921774,0.39932986154512,"FBgn0020306",45655,"dom","CG9696"
"FBgn0020307",657.404879179618,0.267125535716977,0.0661213065711881,4.03993129551035,5.3466861557529e-05,0.00059704662072574,"FBgn0020307",37546,"dve","CG5799"
"FBgn0020309",10252.050025153,0.00584616854850967,0.073199509138538,0.0798662261169697,0.93634365164727,0.976090354938909,"FBgn0020309",34592,"crol","CG14938"
"FBgn0020312",2114.84912995939,0.0467811945787627,0.0345522421399074,1.35392645112113,0.175759843671227,0.426781042501257,"FBgn0020312",37401,"CG4050","CG4050"
"FBgn0020369",2070.67412080039,0.0283390242077966,0.0443593701683438,0.63885091470528,0.522919922518833,0.766200870916145,"FBgn0020369",33105,"Rpt6","CG1489"
"FBgn0020370",4042.48997791839,-0.0354835856904158,0.0254032391858038,-1.39681343118815,0.162469682272573,0.40619067999519,"FBgn0020370",36444,"TppII","CG3991"
"FBgn0020371",0,NA,NA,NA,NA,NA,"FBgn0020371",44381,"Tim17b2","CG15257"
"FBgn0020372",13357.6815818026,-0.029101534804041,0.0481480339020299,-0.604417926249198,0.545565820514405,0.782712755846385,"FBgn0020372",37786,"TM4SF","CG11303"
"FBgn0020376",0.952293937122399,0.00958972336871185,0.0824473457473778,0.116313306168705,0.907404240392255,0.965951831770862,"FBgn0020376",44382,"Sr-CIII","CG31962"
"FBgn0020377",6.43339148118656,-0.168324007363223,0.14564690991058,-1.15569913200744,0.247804243336901,0.521052483687075,"FBgn0020377",44219,"Sr-CII","CG8856"
"FBgn0020378",195.308023875701,-0.091563644439518,0.097094080613873,-0.943040439341008,0.345660218763321,0.621996668648988,"FBgn0020378",31913,"Sp1","CG1343"
"FBgn0020379",2207.86700186823,0.0648897294584015,0.0396453986024971,1.63675310996405,0.101682066862172,0.297257889560555,"FBgn0020379",41266,"Rfx","CG6312"
"FBgn0020381",484.877675288529,0.0405007588718746,0.0749706853215533,0.540221270462776,0.589044445471325,0.810153209640379,"FBgn0020381",31011,"Dredd","CG7486"
"FBgn0020385",560.980699044386,0.452079191584475,0.0960470773856049,4.70685005613955,2.51573809571658e-06,3.72317157791044e-05,"FBgn0020385",41279,"pug","CG4067"
