"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg","Bonf.correction"
"FBgn0053483",57.927149403766,-1.41429219655208,0.132300722924568,-10.6899808654745,1.13394370942766e-26,9.19688029593696e-25,"FBgn0053483",2768693,"CG33483","CG33483",1.39792580498242e-22
"FBgn0053508",47.5449719150141,-0.802755778995926,0.120608372446331,-6.65588766943307,2.8159526838238e-11,8.34496747263937e-10,"FBgn0053508",3346226,"ppk13","CG33508",3.47150646861798e-07
"FBgn0053777",59.0350960319116,1.04586201786636,0.115765456046476,9.0343186437799,1.65027271236717e-19,9.97282450885415e-18,"FBgn0053777",3772311,"CG33777","CG33777",2.03445619980625e-15
"FBgn0053970",541.474252970916,0.515416912151604,0.0835563824186301,6.16849242669803,6.89441515236945e-10,1.79312974680191e-08,"FBgn0053970",43186,"CG33970","CG33970",8.49943499984106e-06
"FBgn0053978",458.335539282056,-0.928654011578312,0.108293456883046,-8.57534737838534,9.87881729233796e-18,5.07441914916427e-16,"FBgn0053978",3885646,"CG33978","CG33978",1.21786059579942e-13
"FBgn0053993",183.177214317074,0.698012667982291,0.0822476748752849,8.48671611739435,2.12558170092163e-17,1.05237635377357e-15,"FBgn0053993",3885637,"CG33993","CG33993",2.62041712089619e-13
"FBgn0054002",3.02797932567314,-0.61206292497251,0.126336588547135,-4.84470043089817,1.26802854412861e-06,1.96138718845891e-05,"FBgn0054002",3885644,"CG34002","CG34002",0.0156322558920175
"FBgn0054031",82.7101492736619,4.23907794250628,0.140217917906397,30.2320702361027,8.97804837132101e-201,9.22344836013712e-198,"FBgn0054031",3885665,"CG34031","CG34031",1.10681380321645e-196
"FBgn0063496",18.72735549941,-0.53208688825084,0.150918671138078,-3.52565314972874,0.000422439843239497,0.00363675865045846,"FBgn0063496",37109,"GstE4","CG17525",1
"FBgn0063670",2185.06763594926,0.622468354584712,0.0467419450077287,13.3171256455372,1.84058314673732e-40,2.41390521627422e-38,"FBgn0063670",5740664,"CG40228","CG40228",2.26907090329777e-36
"FBgn0067779",1903.41530292449,-0.637637688030152,0.0463423597235417,-13.7592839862713,4.47941215526216e-43,6.81755469753974e-41,"FBgn0067779",33161,"dbr","CG11371",5.52221930500719e-39
"FBgn0069973",97.8019890176614,-0.572464437881541,0.14132661027143,-4.0506486130395,5.10758585568319e-05,0.000573986494337852,"FBgn0069973",3355165,"CG40485","CG40485",0.629663184288623
"FBgn0082831",5631.4154554797,0.544243654036869,0.0522053469635628,10.4250557786107,1.90547499188916e-25,1.47740224528362e-23,"FBgn0082831",41524,"pps","CG6525",2.34906957000095e-21
"FBgn0083972",473.932534622358,0.524091522474126,0.0737445604747732,7.10684990323332,1.18721424482876e-12,4.00985676993121e-11,"FBgn0083972",4379892,"CG34136","CG34136",1.46359772102489e-08
"FBgn0084049",63.7279473696453,1.11114357457183,0.144366766458688,7.6966714835287,1.39656337275316e-14,5.5182157882375e-13,"FBgn0084049",NA,"CR41440","CR41440",1.7216833259301e-10
"FBgn0085195",77.383313334358,0.546980539227665,0.139467151394959,3.92193096192711,8.78421637944729e-05,0.00091928539495608,"FBgn0085195",5740596,"CG34166","CG34166",1
"FBgn0085234",8.18023268773323,-0.562498844513919,0.149991092178441,-3.75021500506661,0.000176683011793139,0.00172868902332208,"FBgn0085234",37526,"CG34205","CG34205",1
"FBgn0085367",10.1839734827684,-0.943206993780587,0.150967410654641,-6.24775234396984,4.16401212459984e-10,1.12082841642067e-08,"FBgn0085367",5740687,"CG34338","CG34338",5.13339414720668e-06
"FBgn0085420",4378.38271213484,-1.29117149777116,0.0735653206171372,-17.5513609801407,5.80716296676034e-69,1.43181410108443e-66,"FBgn0085420",5740816,"CG34391","CG34391",7.15907050542214e-65
"FBgn0085428",9.03073387908188,1.07812769839387,0.150733811098417,7.15252729654624,8.51945830845301e-13,2.9174411674058e-11,"FBgn0085428",5740310,"Nox","CG34399",1.05027882026609e-08
"FBgn0085474",23.3096753565748,0.584889123252818,0.13438342487807,4.35239036200712,1.3466121810724e-05,0.00017238873279606,"FBgn0085474",5740761,"CG34445","CG34445",0.166010349682606
"FBgn0085638",273.680996990552,0.92576613832175,0.0900661084625578,10.2787402955975,8.78685096181843e-25,6.52556016007817e-23,"FBgn0085638",5740475,"CG41378","CG41378",1.08324298657298e-20
"FBgn0086367",259.817650554174,-0.569621860936988,0.145390427132772,-3.91787734701959,8.93321375774895e-05,0.000930140702749401,"FBgn0086367",31863,"t","CG12120",1
"FBgn0086408",364.215093551486,0.66230947703683,0.0783025989892679,8.45833325567655,2.71226089789192e-17,1.33214152785703e-15,"FBgn0086408",37619,"stl","CG3622",3.34367523492116e-13
"FBgn0086693",37.4403923646275,0.635802872626138,0.122297150981498,5.19883633856955,2.00539994591569e-07,3.56233004801854e-06,"FBgn0086693",31621,"iav","CG4536",0.00247225705332487
"FBgn0086915",28.4453800978641,-0.570517405759532,0.133786317996079,-4.26439275932724,2.00446586896837e-05,0.000246126048133885,"FBgn0086915",40304,"Mst77F","CG3354",0.24711055232642
"FBgn0087005",381.991975392825,-0.60735040349603,0.138051309224133,-4.3994541370844,1.08523508813225e-05,0.000142327427303132,"FBgn0087005",40627,"rtp","CG10233",0.133787781664944
"FBgn0087007",212.090925114075,0.675473218955932,0.075060383173227,8.99906435858516,2.27649439320403e-19,1.3623603339524e-17,"FBgn0087007",39583,"bbg","CG42230",2.80646228794193e-15
"FBgn0250835",56.7946285701245,0.540939801776504,0.123477777218661,4.38086766672663,1.18207649570916e-05,0.000153882144024314,"FBgn0250835",33446,"CG15394","CG15394",0.145726390391025
"FBgn0250907",127.730027528748,-0.982359218825595,0.085916464979855,-11.4338877775748,2.83141596621796e-30,2.68505354088731e-28,"FBgn0250907",3355116,"Cht3","CG18140",3.4905696031535e-26
"FBgn0250908",6481.25553614625,0.527025718593351,0.0722850350042787,7.29093813902359,3.07804084679365e-13,1.10953472395532e-11,"FBgn0250908",43213,"beat-VII","CG42242",3.79460875592721e-09
"FBgn0259099",386.028462366947,-0.981564878089087,0.0818036340736441,-11.9990375636054,3.59451887459e-33,3.75535836321572e-31,"FBgn0259099",39617,"DCX-EMAP","CG42247",4.43132286859455e-29
"FBgn0259188",4.07867787823008,-0.586987337901589,0.137705055550725,-4.2626418874314,2.02024140224639e-05,0.000247324091428932,"FBgn0259188",7354418,"Ir7f","CG42292",0.249055360068935
"FBgn0259210",187.173682991946,-0.505724368256548,0.140100334284629,-3.60972991848196,0.000306515984151699,0.00277847724457511,"FBgn0259210",246493,"prom","CG42310",1
"FBgn0259215",83.2112803521318,0.555092787361576,0.100337216217438,5.53227215471727,3.16108921211286e-08,6.4306778559286e-07,"FBgn0259215",42471,"Ir93a","CG42315",0.000389699078069273
"FBgn0259243",8704.84394197143,-0.657588760267553,0.0749007333544243,-8.77947025105742,1.64246427008167e-18,9.0394194292709e-17,"FBgn0259243",40305,"Pka-R1","CG42341",2.02482995215668e-14
"FBgn0259682",203.318291335481,0.555898516963368,0.103543422764793,5.36874774002919,7.92852249935143e-08,1.49912308852767e-06,"FBgn0259682",37164,"Jabba","CG42351",0.000977428253720044
"FBgn0259715",140.911257971271,0.869640948291039,0.138780405734547,6.26630930849451,3.69705628611432e-10,1.00450034856632e-08,"FBgn0259715",33894,"CG42369","CG42369",4.55773098952173e-06
"FBgn0259722",639.765470906585,0.933177176367358,0.049332182243715,18.916194944655,8.38971577829239e-80,2.72180042407338e-77,"FBgn0259722",7354420,"CG42376","CG42376",1.03428416114789e-75
"FBgn0259838",3.03255464126068,0.630081444241198,0.131047140324527,4.80805184058848,1.52408248050974e-06,2.32248316683858e-05,"FBgn0259838",NA,"Su(Ste):CR42407","CR42407",0.0187888888197241
"FBgn0259977",43.9896556953812,0.762944076198233,0.14184338476083,5.37877799154805,7.49931166361301e-08,1.4245225606937e-06,"FBgn0259977",35573,"Tdc1","CG30445",0.000924515141890211
"FBgn0260461",107.133577417481,-0.528493021532763,0.10079220875075,-5.24339160817158,1.57651438811876e-07,2.85812784951884e-06,"FBgn0260461",40126,"Rcd7","CG14098",0.00194352693767281
"FBgn0260484",428.204239190448,-0.663721864835462,0.0592931134558202,-11.1939115042425,4.36732906407667e-29,3.92995859138228e-27,"FBgn0260484",31335,"HIP","CG32789",5.38404327019372e-25
"FBgn0260995",2261.26784775689,0.885478495322683,0.0525492932111511,16.8504358710344,1.04144277780637e-63,2.42243520090508e-61,"FBgn0260995",8674044,"CG42596","CG42596",1.28389065647969e-59
"FBgn0261292",11.9600243137317,-0.81371748967633,0.15179645749517,-5.36058286934805,8.29538624950791e-08,1.56369299210907e-06,"FBgn0261292",3346205,"CheB53a","CG33550",0.00102265521683933
"FBgn0261293",5.54164990322553,-0.707606471439423,0.142196104926942,-4.97627183109535,6.48206022201619e-07,1.0542326967944e-05,"FBgn0261293",3346204,"CheB53b","CG33524",0.00799108384170156
"FBgn0261429",146.36356284975,-0.508111691823902,0.0791842776351972,-6.41682549867763,1.39145260204998e-10,3.89859719956185e-09,"FBgn0261429",NA,"CR42646","CR42646",1.71538276780721e-06
"FBgn0261514",45.297630994115,-0.6053174514768,0.136837156723401,-4.4236336531047,9.70545430306849e-06,0.000128791725417874,"FBgn0261514",318930,"NimA","CG42282",0.119648840648228
"FBgn0261560",304.977516720111,-0.629224341273716,0.14310055118788,-4.39707839033823,1.0971772741024e-05,0.000143740716632671,"FBgn0261560",33569,"Thor","CG8846",0.135260014351344
"FBgn0261575",53.0335152694545,-1.97585174849163,0.132831651906595,-14.8748564075753,4.80013885817657e-50,8.21890442272233e-48,"FBgn0261575",43072,"tobi","CG11909",5.91761118436008e-46
"FBgn0261584",47.6848248676741,-0.965567965602864,0.11334525134365,-8.51882151353102,1.61185026431823e-17,8.17732101173462e-16,"FBgn0261584",10178792,"CG42694","CG42694",1.98708900585151e-13
"FBgn0261705",87.0224143580072,1.44651563867227,0.110822904145088,13.0524971334311,6.14980994422632e-39,7.65806636287092e-37,"FBgn0261705",37654,"CG42741","CG42741",7.58148569924221e-35
"FBgn0261714",341.468787508072,-0.565403884173266,0.144663455067829,-3.90840854663787,9.29061030524251e-05,0.000964908541221817,"FBgn0261714",41474,"Cpn","CG4795",1
"FBgn0261832",195.85874530997,-0.590403006960914,0.0900761369102543,-6.55448853839226,5.58329030128474e-11,1.61954830198208e-09,"FBgn0261832",10178963,"CG42764","CG42764",6.88308028342383e-07
"FBgn0261989",37.4436338785725,-0.67506658872744,0.148955647391832,-4.53199727937577,5.84286026261521e-06,8.10245009195954e-05,"FBgn0261989",36511,"CG42807","CG42807",0.0720307813175203
"FBgn0261998",52.0111348869819,0.701611469264827,0.11849919822015,5.92081195318604,3.20356000634529e-09,7.6686383996553e-08,"FBgn0261998",39977,"CG42816","CG42816",3.94934877582248e-05
"FBgn0262366",12.3557604785631,-0.67319146241537,0.151216275370126,-4.45184528429645,8.51354998434856e-06,0.000114956236809473,"FBgn0262366",12798207,"CG43064","CG43064",0.104955044207049
"FBgn0262574",9.32332441992674,0.543816306416575,0.150131981846184,3.62225489685294,0.000292046133363421,0.00266889898599278,"FBgn0262574",12798406,"CG43114","CG43114",1
"FBgn0262577",42.319731021541,2.13600668371476,0.132345073899236,16.139676534852,1.34242989678107e-58,2.95526352991376e-56,"FBgn0262577",12798272,"CG43117","CG43117",1.6549475767517e-54
"FBgn0262682",120.886294103025,-2.29251223755888,0.122352007288046,-18.7370218795165,2.47074991908193e-78,7.61485125061051e-76,"FBgn0262682",NA,"CR43152","CR43152",3.04594050024421e-74
"FBgn0262689",23.3368955283034,0.57562385497418,0.149250246937418,3.85676986662236,0.000114895239185035,0.00117157031321183,"FBgn0262689",NA,"CR43159","CR43159",1
"FBgn0262717",35.3354424776471,-0.566773377902901,0.150347488516613,-3.76975620607241,0.000163407087746481,0.00161546317380804,"FBgn0262717",3772559,"Skeletor","CG43161",1
"FBgn0262719",51.6920505156807,-0.522635944409284,0.131503912421408,-3.97429958383658,7.0586670469248e-05,0.000762657733168177,"FBgn0262719",38966,"CG43163","CG43163",0.87019247354489
"FBgn0262877",6.46131366565599,0.948621787227826,0.148249563986865,6.39881670958487,1.56585671956034e-10,4.35753535863203e-09,"FBgn0262877",12798583,"CG43232","CG43232",1.93038816387399e-06
"FBgn0263199",1031.28500250951,0.531909094882227,0.0541181626998409,9.82866136517585,8.47376036868482e-23,6.00370792098543e-21,"FBgn0263199",39031,"Galk","CG5288",1.04464517825147e-18
"FBgn0263336",19.9731874931879,0.971691327252442,0.145161580515608,6.69386020599277,2.17359071771719e-11,6.60000649458559e-10,"FBgn0263336",NA,"CR43417","CR43417",2.67960263680175e-07
"FBgn0263344",128.886980039095,-1.24347367296472,0.103196355282711,-12.049589053394,1.94919277841317e-33,2.05381611728868e-31,"FBgn0263344",NA,"CR43425","CR43425",2.40296485722776e-29
"FBgn0263584",83.5569352773313,-0.633496842514635,0.123032394829789,-5.14902472142444,2.61844372538288e-07,4.52103280763588e-06,"FBgn0263584",NA,"CR43609","CR43609",0.00322801742465202
"FBgn0263650",76.9824291853377,1.1139661914512,0.100559891503111,11.0776391541427,1.61063535509546e-28,1.42848292500841e-26,"FBgn0263650",NA,"CR43641","CR43641",1.98559126576169e-24
"FBgn0263746",10.5723350066291,1.58601713628107,0.151056443200565,10.4995000721369,8.68388006786922e-26,6.81878175010775e-24,"FBgn0263746",NA,"CR43671","CR43671",1.07054873476692e-21
"FBgn0263780",1296.30586441686,0.656145049020123,0.0819576336613003,8.00590524284438,1.18591019682062e-15,5.2213931808588e-14,"FBgn0263780",3355066,"CG17684","CG17684",1.46199009064046e-11
"FBgn0263831",109.955883876624,-0.983515161883348,0.0962620326164135,-10.2170620664377,1.66304926082503e-24,1.22766893936832e-22,"FBgn0263831",38594,"Gen","CG10670",2.0502071287451e-20
"FBgn0263974",83.7769289300463,-0.770584550757846,0.107263366511632,-7.18404219276745,6.76799626846127e-13,2.34370387633681e-11,"FBgn0263974",42236,"qin","CG43726",8.34358579975906e-09
"FBgn0264361",16.6857790542274,0.648434321169896,0.14514782524331,4.46740638437354,7.91736398796846e-06,0.000107613300158407,"FBgn0264361",14462751,"CG43813","CG43813",0.0976052632436752
"FBgn0264385",40.8513704439888,-0.744201243818093,0.128774724771228,-5.77909403526344,7.51039428373041e-09,1.68956461185819e-07,"FBgn0264385",NA,"CR43837","CR43837",9.25881407298285e-05
"FBgn0264390",73.8537488147178,1.06844239123005,0.109027739286747,9.79972985058425,1.12887153702917e-22,7.90723199346344e-21,"FBgn0264390",NA,"CR43838","CR43838",1.39167283084957e-18
"FBgn0264438",44.9722410999732,0.728948774971944,0.116945912593083,6.23321293415654,4.56964352205107e-10,1.22247100939441e-08,"FBgn0264438",NA,"CR43856","CR43856",5.63345653398455e-06
"FBgn0264507",659.831515701509,1.12453038756258,0.0597826939875912,18.8102996461817,6.21852966231525e-79,1.9656931712057e-76,"FBgn0264507",NA,"CR43906","CR43906",7.66620336770224e-75
"FBgn0264721",26.5908370275637,0.657199335719812,0.133964407683219,4.90577569882492,9.30588233389059e-07,1.47458762740621e-05,"FBgn0264721",NA,"CR43989","CR43989",0.0114722917412203
"FBgn0264745",113.557205623895,2.20824670085254,0.0919026345134014,24.0281109735818,1.41412070516829e-127,8.30156193014987e-125,"FBgn0264745",NA,"CR44003","CR44003",1.74332800533147e-123
"FBgn0264821",123.303338339925,-0.691565576924419,0.11684563487283,-5.91862569514976,3.24642850283954e-09,7.75619584941974e-08,"FBgn0264821",NA,"CR44029","CR44029",4.00219705830058e-05
"FBgn0264834",12.352149911601,-0.59849538490265,0.150827070313239,-3.96808996992177,7.24509830604903e-05,0.000779385444301679,"FBgn0264834",NA,"CR44042","CR44042",0.893175719169724
"FBgn0264835",167.615196192685,0.677615029631934,0.0923525369109883,7.33726492305281,2.18002831144769e-13,7.97489288531962e-12,"FBgn0264835",NA,"CR44043","CR44043",2.68753890235271e-09
"FBgn0264842",3.95535432563232,0.631108050421528,0.137949655029075,4.57491575668321,4.76411646675329e-06,6.70456938380532e-05,"FBgn0264842",NA,"CR44050","CR44050",0.0587320278021346
"FBgn0264878",74.2903716364876,0.563413385345827,0.0973466086844112,5.7877042966372,7.13548786967305e-09,1.62000542278691e-07,"FBgn0264878",NA,"CR44069","CR44069",8.79662944573294e-05
"FBgn0264942",3.77958866964213,0.979758669768263,0.137098176716534,7.14640189412605,8.90820022032857e-13,3.03370973249201e-11,"FBgn0264942",NA,"CR44111","CR44111",1.09820292316211e-08
"FBgn0265045",559.658452965409,0.600403054737601,0.0912267240516642,6.58143828992014,4.6591888535216e-11,1.35468113646732e-09,"FBgn0265045",36753,"Strn-Mlck","CG44162",5.74384801862143e-07
"FBgn0265048",1178.94056789975,0.678399606166402,0.05529877710306,12.2678952719347,1.34709625222009e-34,1.50972750885176e-32,"FBgn0265048",41921,"cv-d","CG31150",1.66070025973693e-30
"FBgn0265096",3.90743547196141,0.575835483036119,0.137102929923663,4.20002317497324,2.66887661567322e-05,0.000319746461788333,"FBgn0265096",NA,"CR44201","CR44201",0.329019109180195
"FBgn0265268",12.0124875353586,-1.12494086337874,0.151338499036093,-7.43327620231286,1.05940363558707e-13,3.95101482772591e-12,"FBgn0265268",40024,"CG18234","CG18234",1.30603280195173e-09
"FBgn0265318",59.9442429611729,3.38775255499378,0.128139481534843,26.4380073527346,5.01266811249568e-154,4.11974483272311e-151,"FBgn0265318",NA,"CR44291","CR44291",6.17961724908467e-150
"FBgn0265413",510.250794671471,-0.540452914696107,0.101657303442704,-5.31641993632773,1.05828755861874e-07,1.95894429769547e-06,"FBgn0265413",31831,"CG44325","CG44325",0.00130465690226519
"FBgn0265428",19.1454588937325,0.548711860826059,0.142140403242085,3.86035109167043,0.000113224223232034,0.00115644426180988,"FBgn0265428",NA,"CR44340","CR44340",1
"FBgn0265533",23.0566610330805,-2.06655869746739,0.150764994497796,-13.7071520106585,9.19986154623712e-43,1.33430462520013e-40,"FBgn0265533",NA,"CR44383","CR44383",1.13415893142011e-38
"FBgn0265577",7.83134437256162,-0.814110492939918,0.136412639960353,-5.96799895652288,2.40180905012899e-09,5.80578469999808e-08,"FBgn0265577",NA,"CR44404","CR44404",2.96095019699902e-05
"FBgn0265584",53.2122788123664,-0.544899748232468,0.120029170063805,-4.53972770071486,5.63269229697336e-06,7.83745266784285e-05,"FBgn0265584",NA,"CR44411","CR44411",0.0694398306370876
"FBgn0265633",8.05598306995738,-0.645394534776007,0.147646504624311,-4.37121445183023,1.23557362071762e-05,0.000160338437854808,"FBgn0265633",NA,"CR44440","CR44440",0.152321515962068
"FBgn0265634",150.873477585453,-2.99841745605106,0.112563774765489,-26.6374991625667,2.49821873172539e-156,2.19986003747933e-153,"FBgn0265634",NA,"CR44441","CR44441",3.07980405247106e-152
"FBgn0265757",44.7864301956341,0.78148761148779,0.117142966361228,6.67122948788881,2.53669187183135e-11,7.62739936486265e-10,"FBgn0265757",NA,"CR44564","CR44564",3.12723373959369e-07
"FBgn0265814",71.4756677563159,0.700877896046294,0.115208457669238,6.0835628757266,1.17540792008443e-09,2.95723037526548e-08,"FBgn0265814",NA,"CR44603","CR44603",1.44904288388008e-05
"FBgn0265966",27.2904489165485,0.713232052072335,0.12957019823369,5.50459952824927,3.70008383196924e-08,7.45337148374457e-07,"FBgn0265966",NA,"CR44753","CR44753",0.000456146334805168
"FBgn0266008",3.98214866645543,1.06599578619683,0.137309498121708,7.76345264369082,8.2647991295381e-15,3.32968770159953e-13,"FBgn0266008",NA,"CR44781","CR44781",1.01888443668946e-10
"FBgn0266094",38.6005361375544,0.818987275252014,0.127279119286596,6.43457685630186,1.23817775620946e-10,3.48498981245439e-09,"FBgn0266094",NA,"CR44831","CR44831",1.52642553785502e-06
"FBgn0266099",41.7387510697279,1.00389149553366,0.123482417299279,8.12983352197078,4.29880406344374e-16,1.97009875442879e-14,"FBgn0266099",39825,"CG44836","CG44836",5.29956564941344e-12
"FBgn0266227",4419.15179085074,0.619841702418384,0.128452842858588,4.82544168446906,1.39693335828793e-06,2.13664943436398e-05,"FBgn0266227",NA,"CR44922","CR44922",0.0172213944409737
"FBgn0266371",2.68793248130383,-0.55654800892531,0.123089764651139,-4.52148081120048,6.1408527442686e-06,8.47754004830272e-05,"FBgn0266371",NA,"CR45015","CR45015",0.0757044326313433
"FBgn0266405",38.3983683806343,-0.856924078388867,0.148712091076319,-5.76230266272764,8.29740307324143e-09,1.84973571585751e-07,"FBgn0266405",NA,"CR45045","CR45045",0.00010229038508692
"FBgn0266406",3.27957844712038,0.6193161065811,0.125191066740255,4.94696724540298,7.53786543270494e-07,1.21156199549396e-05,"FBgn0266406",NA,"CR45046","CR45046",0.00929268050543865
"FBgn0266441",631.893130562059,-0.508348181901695,0.0466126309123052,-10.9058032544457,1.08133971979926e-27,9.13065483951044e-26,"FBgn0266441",19834908,"CG45071","CG45071",1.33307560656852e-23
"FBgn0266651",10.5612202373016,-0.865281055259761,0.152479082919138,-5.67475248863236,1.38889323483421e-08,3.00918731090266e-07,"FBgn0266651",NA,"CR45158","CR45158",0.000171222757990361
"FBgn0266677",3.20842199491762,0.536896384639088,0.131580902362852,4.08035189756128,4.49675729169853e-05,0.000511874643509321,"FBgn0266677",NA,"CR45167","CR45167",0.554360238920595
"FBgn0266687",16.0016262985363,1.17750414415759,0.149626456675619,7.86962526761122,3.55705088264162e-15,1.48146362436507e-13,"FBgn0266687",NA,"CR45177","CR45177",4.38513232812059e-11
"FBgn0266741",122.003502831442,-1.08378299206818,0.09555293477028,-11.3422261144957,8.10559479801852e-30,7.57013429317972e-28,"FBgn0266741",NA,"CR45214","CR45214",9.99257726699723e-26
"FBgn0266866",63.0041762473927,0.665155695304814,0.120407856125628,5.52418850984956,3.31011918438898e-08,6.71170218834661e-07,"FBgn0266866",NA,"CR45327","CR45327",0.000408071493051474
"FBgn0266929",26.1166902966908,-0.811384584337683,0.145853172024752,-5.56302323133559,2.65140577166029e-08,5.49353451311397e-07,"FBgn0266929",NA,"CR45380","CR45380",0.000326865303530281
"FBgn0266936",3.52064308567623,0.672065618671006,0.138511378475813,4.85206071924525,1.22185199765154e-06,1.89471590277336e-05,"FBgn0266936",NA,"CR45387","CR45387",0.0150629914270482
"FBgn0266984",52.806126105937,-2.56122222726937,0.140218934689951,-18.2658799464758,1.54698905347347e-74,4.14593066330891e-72,"FBgn0266984",NA,"CR45435","CR45435",1.9071281051221e-70
"FBgn0267027",82.3930897442275,1.07798596785885,0.149031670580975,7.23326769173627,4.71508684690478e-13,1.67033306461615e-11,"FBgn0267027",NA,"CR45471","CR45471",5.81275906486421e-09
"FBgn0267029",493.880752176305,0.983843593455647,0.0530965566956407,18.5293294835524,1.19770067782487e-76,3.43377998981977e-74,"FBgn0267029",NA,"CR45473","CR45473",1.4765253956225e-72
"FBgn0267126",15.6144173558685,-0.780823531483276,0.148742426183343,-5.24950111087216,1.52511680098843e-07,2.78130768085581e-06,"FBgn0267126",NA,"CR45566","CR45566",0.00188016399225853
"FBgn0267180",14.7727410937188,1.79369066025907,0.149804825292401,11.9735172532527,4.89103599287001e-33,5.06694888404215e-31,"FBgn0267180",NA,"CR45620","CR45620",6.02966917201015e-29
"FBgn0267270",87.1270790586166,0.780191775683204,0.10746501006145,7.25996094205064,3.87202113139109e-13,1.37960336727715e-11,"FBgn0267270",NA,"CR45706","CR45706",4.77342765077893e-09
"FBgn0267408",683.227007396344,0.534203739461026,0.068256303410848,7.82643818616355,5.01885898749235e-15,2.06931416715069e-13,"FBgn0267408",41894,"AOX1","CG18522",6.18724935978057e-11
"FBgn0267459",6.16742467253639,-0.65181071963929,0.137801020057761,-4.73008631841823,2.24424394682744e-06,3.34142987638752e-05,"FBgn0267459",NA,"CR45809","CR45809",0.0276670393764886
"FBgn0267471",12.8965100856062,-0.66673052562041,0.151144884196762,-4.41120140561592,1.02798642393047e-05,0.00013539547686127,"FBgn0267471",NA,"CR45821","CR45821",0.126730166342149
"FBgn0267472",402.70251349169,-5.30959070651739,0.128050769891425,-41.4647308330861,0,0,"FBgn0267472",NA,"CR45822","CR45822",0
"FBgn0267485",590.90763368003,-5.85653301565819,0.12115090449645,-48.3408113212213,0,0,"FBgn0267485",NA,"CR45835","CR45835",0
"FBgn0267533",150.487183540402,3.98502491264057,0.106759162553687,37.3272402791337,5.93453570160245e-305,1.21934926882258e-301,"FBgn0267533",NA,"CR45873","CR45873",7.3160956129355e-301
"FBgn0267543",12.7361944520559,0.701962978459143,0.150734033936517,4.65696405865965,3.20906441025636e-06,4.65975807416259e-05,"FBgn0267543",NA,"CR45883","CR45883",0.0395613460496404
"FBgn0267585",55.1351370923603,-0.639888028694575,0.123261291492206,-5.19131367964804,2.08815483189433e-07,3.69867424821743e-06,"FBgn0267585",NA,"CR45923","CR45923",0.00257427727675933
"FBgn0267659",6.99820218291798,-0.559023933869567,0.14979186829417,-3.73200454895002,0.000189962070317224,0.00184688675305263,"FBgn0267659",NA,"CR45997","CR45997",1
"FBgn0267816",6.13766971510569,-0.607829029497525,0.147948997003525,-4.10836870683918,3.98463618867745e-05,0.00045951912941081,"FBgn0267816",NA,NA,NA,0.491225949340156
"FBgn0267987",50.7116271857078,-0.798055515417978,0.1326969831453,-6.01411951124861,1.80867043790738e-09,4.45055671826791e-08,"FBgn0267987",NA,NA,NA,2.22972891585222e-05
"FBgn0283437",131.377212865329,0.579425160893296,0.139087831142925,4.16589399756968,3.10134792679461e-05,0.00036587002144999,"FBgn0283437",NA,NA,NA,0.382334172415239
"FBgn0283442",48.707206131811,-0.976133261672398,0.114399567319138,-8.53266567826517,1.43013526094032e-17,7.31564626426233e-16,"FBgn0283442",NA,NA,NA,1.76307074968722e-13
"FBgn0283461",223.808208332738,-0.540487851215624,0.123142365558243,-4.38913000221671,1.13805025368491e-05,0.000148464375951615,"FBgn0283461",NA,NA,NA,0.140298835274276
"FBgn0284435",1923.17539680066,0.707940468310614,0.0424629877304329,16.6719419934561,2.09670357865102e-62,4.78669661437219e-60,"FBgn0284435",NA,NA,NA,2.58481617176098e-58
"FBgn0285912",32.8071853969132,0.879450725222719,0.143506253919624,6.12830940256645,8.88177413908474e-10,2.27167036486798e-08,"FBgn0285912",NA,NA,NA,1.09494511586637e-05
